race_id,stage_number,position,vehicle_number,driver_id,full_name,stage_points
5322,1,35,6,4144,Brennan Poole,0
5322,1,36,4,4142,Garrett Smithley,0
5322,1,37,08,4196,Natalie Decker,0
5322,1,38,07,4285,Stefan Parsons,0
5322,2,1,19,4368,Ty Gibbs(i),0
5322,2,2,20,4092,John Hunter Nemechek,9
5322,2,3,7,34,Justin Allgaier,8
5322,2,4,21,4133,Austin Hill,7
5322,2,5,2,4204,Sheldon Creed,6
5322,2,6,16,4312,Chandler Smith #,5
5322,2,7,1,4327,Sam Mayer,4
5322,2,8,9,4085,Brandon Jones,3
5322,2,9,00,4104,Cole Custer,2
5322,2,10,77,4326,Carson Hocevar(i),1
5322,2,11,8,4123,Josh Berry,0
5322,2,12,98,4269,Riley Herbst,0
5322,2,13,48,3914,Parker Kligerman,0
5322,2,14,10,4172,Justin Haley(i),0
5322,2,15,18,4441,Sammy Smith #,0
5322,2,16,31,4419,Parker Retzlaff #,0
5322,2,17,26,4191,Kaz Grala,0
5322,2,18,27,4018,Jeb Burton,0
5322,2,19,39,3884,Ryan Sieg,0
5322,2,20,24,4433,Connor Mosack,0
5322,2,21,51,595,Jeremy Clements,0
5322,2,22,91,4187,Kyle Weatherman,0
5322,2,23,78,4301,Anthony Alfredo,0
5322,2,24,92,4106,Josh Williams,0
5322,2,25,44,4422,Rajah Caruth(i),0
5322,2,26,45,3894,Jeffrey Earnhardt,0
5322,2,27,28,4388,Kyle Sieg,0
5322,2,28,38,4313,Joe Graf Jr.,0
5322,2,29,6,4144,Brennan Poole,0
5322,2,30,43,4029,Ryan Ellis,0
5322,2,31,35,4254,Patrick Emerling,0
5322,2,32,11,4093,Daniel Hemric,0
5322,2,33,74,4256,Dawson Cram,0
5322,2,34,02,4376,Blaine Perkins #,0
5322,2,35,08,4196,Natalie Decker,0
5322,2,36,4,4142,Garrett Smithley,0
5322,2,37,25,4038,Brett Moffitt,0
5322,2,38,07,4285,Stefan Parsons,0
5356,1,1,11,4387,Corey Heim,10
5356,1,2,42,4326,Carson Hocevar,9
5356,1,3,5,4414,Dean Thompson,8
5356,1,4,24,4422,Rajah Caruth #,7
5356,1,5,38,4272,Zane Smith,6
5356,1,6,98,4235,Ty Majeski,5
5356,1,7,15,4342,Tanner Gray,4
5356,1,8,52,4205,Stewart Friesen,3
5356,1,9,1,1202,David Gilliland,2
5356,1,10,17,4406,Taylor Gray #,1
5356,1,11,2,4416,Nick Sanchez #,0
5356,1,12,41,4257,Bayley Currey,0
5356,1,13,4,4295,Chase Purdy,0
5356,1,14,23,3978,Grant Enfinger,0
5356,1,15,19,4268,Christian Eckes,0
5356,1,16,25,3916,Matt DiBenedetto,0
5356,1,17,99,4107,Ben Rhodes,0
5356,1,18,9,4344,Colby Howard,0
5356,1,19,88,694,Matt Crafton,0
5356,1,20,45,4371,Lawless Alan,0
5356,1,21,13,4366,Hailie Deegan,0
5356,1,22,51,4391,Jack Wood,0
5356,1,23,35,4423,Jake Garcia #,0
5356,1,24,16,4296,Tyler Ankrum,0
5356,1,25,20,4209,Matt Mills,0
5356,1,26,43,4451,Daniel Dye #,0
5356,1,27,02,4364,Kris Wright,0
5356,1,28,32,4373,Bret Holmes #,0
5356,1,29,22,4432,Mason Maggio,0
5356,1,30,56,4298,Tyler Hill,0
5356,1,31,30,4320,Ryan Vargas,0
5356,1,32,12,4192,Spencer Boyd,0
5356,1,33,33,4102,Josh Reaume,0
5356,1,34,90,4372,Justin Carroll,0
5356,1,35,46,4385,Armani Williams,0
5356,1,36,34,4382,Keith McGee,0
5356,2,1,42,4326,Carson Hocevar,10
5356,2,2,11,4387,Corey Heim,9
5356,2,3,5,4414,Dean Thompson,8
5356,2,4,38,4272,Zane Smith,7
5356,2,5,52,4205,Stewart Friesen,6
5356,2,6,17,4406,Taylor Gray #,5
5356,2,7,99,4107,Ben Rhodes,4
5356,2,8,1,1202,David Gilliland,3
5356,2,9,2,4416,Nick Sanchez #,2
5356,2,10,19,4268,Christian Eckes,1
5356,2,11,25,3916,Matt DiBenedetto,0
5356,2,12,4,4295,Chase Purdy,0
5356,2,13,15,4342,Tanner Gray,0
5356,2,14,98,4235,Ty Majeski,0
5356,2,15,9,4344,Colby Howard,0
5356,2,16,88,694,Matt Crafton,0
5356,2,17,23,3978,Grant Enfinger,0
5356,2,18,41,4257,Bayley Currey,0
5356,2,19,24,4422,Rajah Caruth #,0
5356,2,20,13,4366,Hailie Deegan,0
5356,2,21,35,4423,Jake Garcia #,0
5356,2,22,45,4371,Lawless Alan,0
5356,2,23,51,4391,Jack Wood,0
5356,2,24,43,4451,Daniel Dye #,0
5356,2,25,16,4296,Tyler Ankrum,0
5356,2,26,02,4364,Kris Wright,0
5356,2,27,32,4373,Bret Holmes #,0
5356,2,28,20,4209,Matt Mills,0
5356,2,29,56,4298,Tyler Hill,0
5356,2,30,22,4432,Mason Maggio,0
5356,2,31,30,4320,Ryan Vargas,0
5356,2,32,12,4192,Spencer Boyd,0
5356,2,33,33,4102,Josh Reaume,0
5356,2,34,90,4372,Justin Carroll,0
5356,2,35,46,4385,Armani Williams,0
5356,2,36,34,4382,Keith McGee,0
5357,1,1,23,3978,Grant Enfinger,10
5357,1,2,98,4235,Ty Majeski,9
5357,1,3,99,4107,Ben Rhodes,8
5357,1,4,38,4272,Zane Smith,7
5357,1,5,25,3916,Matt DiBenedetto,6
5357,1,6,15,4342,Tanner Gray,5
5357,1,7,19,4268,Christian Eckes,4
5357,1,8,4,4295,Chase Purdy,3
5357,1,9,42,4326,Carson Hocevar,2
5357,1,10,52,4205,Stewart Friesen,1
5357,1,11,51,4391,Jack Wood,0
5357,1,12,2,4416,Nick Sanchez #,0
5357,1,13,88,694,Matt Crafton,0
5357,1,14,16,4296,Tyler Ankrum,0
5357,1,15,17,4406,Taylor Gray #,0
5357,1,16,41,4257,Bayley Currey,0
5357,1,17,9,4344,Colby Howard,0
5357,1,18,45,4371,Lawless Alan,0
5357,1,19,66,4461,Conner Jones,0
5357,1,20,43,4451,Daniel Dye #,0
5357,1,21,11,4463,Jesse Love,0
5357,1,22,02,4408,Chris Hacker,0
5357,1,23,13,4366,Hailie Deegan,0
5357,1,24,35,4423,Jake Garcia #,0
5357,1,25,1,4452,Toni Breidinger,0
5357,1,26,24,4422,Rajah Caruth #,0
5357,1,27,32,4373,Bret Holmes #,0
5357,1,28,20,4209,Matt Mills,0
5357,1,29,33,4102,Josh Reaume,0
5357,1,30,12,4192,Spencer Boyd,0
5357,1,31,56,3984,Timmy Hill,0
5357,1,32,6,214,Norm Benning,0
5357,1,33,34,4443,Stephen Mallozzi,0
5357,1,34,5,4414,Dean Thompson,0
5357,1,35,95,3936,Clay Greenfield,0
5357,2,1,52,4205,Stewart Friesen,10
5357,2,2,98,4235,Ty Majeski,9
5357,2,3,2,4416,Nick Sanchez #,8
5357,2,4,19,4268,Christian Eckes,7
5357,2,5,99,4107,Ben Rhodes,6
5357,2,6,88,694,Matt Crafton,5
5357,2,7,23,3978,Grant Enfinger,4
5357,2,8,15,4342,Tanner Gray,3
5357,2,9,43,4451,Daniel Dye #,2
5357,2,10,17,4406,Taylor Gray #,1
5357,2,11,16,4296,Tyler Ankrum,0
5357,2,12,11,4463,Jesse Love,0
5357,2,13,35,4423,Jake Garcia #,0
5357,2,14,4,4295,Chase Purdy,0
5357,2,15,25,3916,Matt DiBenedetto,0
5357,2,16,66,4461,Conner Jones,0
5357,2,17,32,4373,Bret Holmes #,0
5357,2,18,13,4366,Hailie Deegan,0
5357,2,19,42,4326,Carson Hocevar,0
5357,2,20,38,4272,Zane Smith,0
5357,2,21,9,4344,Colby Howard,0
5357,2,22,41,4257,Bayley Currey,0
5357,2,23,45,4371,Lawless Alan,0
5357,2,24,02,4408,Chris Hacker,0
5357,2,25,1,4452,Toni Breidinger,0
5357,2,26,24,4422,Rajah Caruth #,0
5357,2,27,20,4209,Matt Mills,0
5357,2,28,33,4102,Josh Reaume,0
5357,2,29,12,4192,Spencer Boyd,0
5357,2,30,56,3984,Timmy Hill,0
5357,2,31,6,214,Norm Benning,0
5357,2,32,51,4391,Jack Wood,0
5357,2,33,34,4443,Stephen Mallozzi,0
5357,2,34,5,4414,Dean Thompson,0
5357,2,35,95,3936,Clay Greenfield,0
5358,1,1,23,3978,Grant Enfinger (P),10
5358,1,2,2,4416,Nick Sanchez # (P),9
5358,1,3,17,4406,Taylor Gray #,8
5358,1,4,11,4387,Corey Heim (P),7
5358,1,5,19,4268,Christian Eckes (P),6
5358,1,6,42,4326,Carson Hocevar (P),5
5358,1,7,1,4459,William Sawalich,4
5358,1,8,7,4297,Derek Kraus(i),0
5358,1,9,4,4295,Chase Purdy,2
5358,1,10,99,4107,Ben Rhodes (P),1
5358,1,11,98,4235,Ty Majeski (P),0
5358,1,12,15,4342,Tanner Gray,0
5358,1,13,35,4423,Jake Garcia #,0
5358,1,14,16,4296,Tyler Ankrum,0
5358,1,15,38,4272,Zane Smith (P),0
5358,1,16,41,4257,Bayley Currey,0
5358,1,17,51,4209,Matt Mills (P),0
5358,1,18,88,694,Matt Crafton (P),0
5358,1,19,13,4366,Hailie Deegan,0
5358,1,20,5,4414,Dean Thompson,0
5358,1,21,9,4344,Colby Howard,0
5358,1,22,66,4461,Conner Jones,0
5358,1,23,32,4373,Bret Holmes #,0
5358,1,24,24,4422,Rajah Caruth #,0
5358,1,25,61,4476,Sean Hingorani,0
5358,1,26,52,4205,Stewart Friesen,0
5358,1,27,56,4298,Tyler Hill,0
5358,1,28,43,4451,Daniel Dye #,0
5358,1,29,45,4371,Lawless Alan,0
5358,1,30,25,3916,Matt DiBenedetto (P),0
5358,1,31,33,4472,Derek Lemke,0
5358,1,32,20,4465,Greg Van Alst,0
5358,1,33,22,4102,Josh Reaume,0
5358,1,34,12,4192,Spencer Boyd,0
5358,1,35,30,4421,Brad Perez(i),0
5358,1,36,02,4213,Josh Bilicki(i),0
5358,2,1,23,3978,Grant Enfinger (P),10
5358,2,2,11,4387,Corey Heim (P),9
5358,2,3,19,4268,Christian Eckes (P),8
5358,2,4,42,4326,Carson Hocevar (P),7
5358,2,5,1,4459,William Sawalich,6
5358,2,6,2,4416,Nick Sanchez # (P),5
5358,2,7,98,4235,Ty Majeski (P),4
5358,2,8,88,694,Matt Crafton (P),3
5358,2,9,15,4342,Tanner Gray,2
5358,2,10,38,4272,Zane Smith (P),1
5358,2,11,99,4107,Ben Rhodes (P),0
5358,2,12,7,4297,Derek Kraus(i),0
5358,2,13,17,4406,Taylor Gray #,0
5358,2,14,4,4295,Chase Purdy,0
5358,2,15,5,4414,Dean Thompson,0
5358,2,16,16,4296,Tyler Ankrum,0
5358,2,17,35,4423,Jake Garcia #,0
5358,2,18,9,4344,Colby Howard,0
5358,2,19,41,4257,Bayley Currey,0
5358,2,20,24,4422,Rajah Caruth #,0
5358,2,21,32,4373,Bret Holmes #,0
5358,2,22,61,4476,Sean Hingorani,0
5358,2,23,51,4209,Matt Mills (P),0
5358,2,24,66,4461,Conner Jones,0
5358,2,25,13,4366,Hailie Deegan,0
5358,2,26,45,4371,Lawless Alan,0
5358,2,27,25,3916,Matt DiBenedetto (P),0
5358,2,28,56,4298,Tyler Hill,0
5358,2,29,52,4205,Stewart Friesen,0
5358,2,30,22,4102,Josh Reaume,0
5358,2,31,43,4451,Daniel Dye #,0
5358,2,32,33,4472,Derek Lemke,0
5358,2,33,12,4192,Spencer Boyd,0
5358,2,34,20,4465,Greg Van Alst,0
5358,2,35,30,4421,Brad Perez(i),0
5358,2,36,02,4213,Josh Bilicki(i),0
5359,1,1,11,4387,Corey Heim,10
5359,1,2,51,4184,William Byron(i),9
5359,1,3,61,4153,Christopher Bell(i),0
5359,1,4,9,4344,Colby Howard,7
5359,1,5,42,4326,Carson Hocevar,6
5359,1,6,52,4205,Stewart Friesen,5
5359,1,7,38,4272,Zane Smith,4
5359,1,8,7,4030,Kyle Larson(i),0
5359,1,9,4,4295,Chase Purdy,2
5359,1,10,16,4296,Tyler Ankrum,1
5359,1,11,25,3916,Matt DiBenedetto,0
5359,1,12,98,4235,Ty Majeski,0
5359,1,13,30,4408,Chris Hacker,0
5359,1,14,41,4001,Ross Chastain(i),0
5359,1,15,99,4107,Ben Rhodes,0
5359,1,16,2,4416,Nick Sanchez #,0
5359,1,17,23,3978,Grant Enfinger,0
5359,1,18,5,4414,Dean Thompson,0
5359,1,19,1,4025,Bubba Wallace(i),0
5359,1,20,04,2911,Johnny Sauter,0
5359,1,21,88,694,Matt Crafton,0
5359,1,22,17,4406,Taylor Gray #,0
5359,1,23,24,4422,Rajah Caruth #,0
5359,1,24,45,4371,Lawless Alan,0
5359,1,25,19,4268,Christian Eckes,0
5359,1,26,20,4427,Kaden Honeycutt,0
5359,1,27,02,4364,Kris Wright,0
5359,1,28,32,4373,Bret Holmes #,0
5359,1,29,35,4423,Jake Garcia #,0
5359,1,30,13,4366,Hailie Deegan,0
5359,1,31,15,4342,Tanner Gray,0
5359,1,32,43,4451,Daniel Dye #,0
5359,1,33,22,4106,Josh Williams(i),0
5359,1,34,66,4461,Conner Jones,0
5359,1,35,56,3984,Timmy Hill,0
5359,1,36,12,4192,Spencer Boyd,0
5359,2,1,7,4030,Kyle Larson(i),0
5359,2,2,42,4326,Carson Hocevar,9
5359,2,3,38,4272,Zane Smith,8
5359,2,4,11,4387,Corey Heim,7
5359,2,5,51,4184,William Byron(i),6
5359,2,6,25,3916,Matt DiBenedetto,5
5359,2,7,23,3978,Grant Enfinger,4
5359,2,8,41,4001,Ross Chastain(i),3
5359,2,9,1,4025,Bubba Wallace(i),2
5359,2,10,16,4296,Tyler Ankrum,1
5359,2,11,61,4153,Christopher Bell(i),0
5359,2,12,88,694,Matt Crafton,0
5359,2,13,17,4406,Taylor Gray #,0
5359,2,14,52,4205,Stewart Friesen,0
5359,2,15,98,4235,Ty Majeski,0
5359,2,16,4,4295,Chase Purdy,0
5359,2,17,99,4107,Ben Rhodes,0
5359,2,18,20,4427,Kaden Honeycutt,0
5359,2,19,35,4423,Jake Garcia #,0
5359,2,20,9,4344,Colby Howard,0
5359,2,21,2,4416,Nick Sanchez #,0
5359,2,22,13,4366,Hailie Deegan,0
5359,2,23,24,4422,Rajah Caruth #,0
5359,2,24,30,4408,Chris Hacker,0
5359,2,25,19,4268,Christian Eckes,0
5359,2,26,32,4373,Bret Holmes #,0
5359,2,27,45,4371,Lawless Alan,0
5359,2,28,02,4364,Kris Wright,0
5359,2,29,5,4414,Dean Thompson,0
5359,2,30,04,2911,Johnny Sauter,0
5359,2,31,43,4451,Daniel Dye #,0
5359,2,32,66,4461,Conner Jones,0
5359,2,33,22,4106,Josh Williams(i),0
5359,2,34,15,4342,Tanner Gray,0
5359,2,35,12,4192,Spencer Boyd,0
5359,2,36,56,3984,Timmy Hill,0
5364,1,1,38,4272,Zane Smith,10
5364,1,2,2,4416,Nick Sanchez #,9
5364,1,3,41,4257,Bayley Currey,8
5364,1,4,42,4326,Carson Hocevar,7
5364,1,5,11,4387,Corey Heim,6
5364,1,6,16,4296,Tyler Ankrum,5
5364,1,7,15,4342,Tanner Gray,4
5364,1,8,23,3978,Grant Enfinger,3
5364,1,9,25,3916,Matt DiBenedetto,2
5364,1,10,17,4406,Taylor Gray #,1
5364,1,11,19,4268,Christian Eckes,0
5364,1,12,99,4107,Ben Rhodes,0
5364,1,13,52,4205,Stewart Friesen,0
5364,1,14,35,4423,Jake Garcia #,0
5364,1,15,98,4235,Ty Majeski,0
5364,1,16,4,4295,Chase Purdy,0
5364,1,17,9,4344,Colby Howard,0
5364,1,18,43,4451,Daniel Dye #,0
5364,1,19,88,694,Matt Crafton,0
5364,1,20,5,4414,Dean Thompson,0
5364,1,21,66,4464,Jake Drew,0
5364,1,22,02,4446,Layne Riggs,0
5364,1,23,32,4373,Bret Holmes #,0
5364,1,24,56,3984,Timmy Hill,0
5364,1,25,34,4432,Mason Maggio,0
5364,1,26,20,4442,Nick Leitz,0
5364,1,27,1,4452,Toni Breidinger,0
5364,1,28,12,4192,Spencer Boyd,0
5364,1,29,30,4462,Jonathan Shafer,0
5364,1,30,04,4262,Cory Roper,0
5364,1,31,33,4425,Chase Janes,0
5364,1,32,13,4366,Hailie Deegan,0
5364,1,33,51,4391,Jack Wood,0
5364,1,34,24,4422,Rajah Caruth #,0
5364,1,35,46,4460,Memphis Villarreal,0
5364,1,36,45,4371,Lawless Alan,0
5364,2,1,11,4387,Corey Heim,10
5364,2,2,42,4326,Carson Hocevar,9
5364,2,3,25,3916,Matt DiBenedetto,8
5364,2,4,38,4272,Zane Smith,7
5364,2,5,99,4107,Ben Rhodes,6
5364,2,6,16,4296,Tyler Ankrum,5
5364,2,7,41,4257,Bayley Currey,4
5364,2,8,15,4342,Tanner Gray,3
5364,2,9,66,4464,Jake Drew,2
5364,2,10,19,4268,Christian Eckes,1
5364,2,11,2,4416,Nick Sanchez #,0
5364,2,12,43,4451,Daniel Dye #,0
5364,2,13,5,4414,Dean Thompson,0
5364,2,14,4,4295,Chase Purdy,0
5364,2,15,23,3978,Grant Enfinger,0
5364,2,16,02,4446,Layne Riggs,0
5364,2,17,35,4423,Jake Garcia #,0
5364,2,18,17,4406,Taylor Gray #,0
5364,2,19,9,4344,Colby Howard,0
5364,2,20,56,3984,Timmy Hill,0
5364,2,21,32,4373,Bret Holmes #,0
5364,2,22,88,694,Matt Crafton,0
5364,2,23,20,4442,Nick Leitz,0
5364,2,24,34,4432,Mason Maggio,0
5364,2,25,1,4452,Toni Breidinger,0
5364,2,26,52,4205,Stewart Friesen,0
5364,2,27,04,4262,Cory Roper,0
5364,2,28,30,4462,Jonathan Shafer,0
5364,2,29,33,4425,Chase Janes,0
5364,2,30,12,4192,Spencer Boyd,0
5364,2,31,13,4366,Hailie Deegan,0
5364,2,32,51,4391,Jack Wood,0
5364,2,33,98,4235,Ty Majeski,0
5364,2,34,24,4422,Rajah Caruth #,0
5364,2,35,46,4460,Memphis Villarreal,0
5364,2,36,45,4371,Lawless Alan,0
5294,1,1,22,3859,Joey Logano,10
5294,1,2,19,3368,Martin Truex Jr.,9
5294,1,3,11,1361,Denny Hamlin,8
5294,1,4,45,4065,Tyler Reddick,7
5294,1,5,16,3774,AJ Allmendinger,6
5294,1,6,34,3832,Michael McDowell,5
5294,1,7,23,4025,Bubba Wallace,4
5294,1,8,31,4172,Justin Haley,3
5294,1,9,17,3989,Chris Buescher,2
5294,1,10,43,4059,Erik Jones,1
5294,1,11,1,4001,Ross Chastain,0
5294,1,12,99,4113,Daniel Suarez,0
5294,1,13,42,4224,Noah Gragson #,0
5294,1,14,41,4070,Ryan Preece,0
5294,1,15,21,4217,Harrison Burton,0
5294,1,16,3,3873,Austin Dillon,0
5294,1,17,10,40,Aric Almirola,0
5294,1,18,77,4013,Ty Dillon,0
5294,1,19,14,4228,Chase Briscoe,0
5294,1,20,38,4231,Todd Gilliland,0
5294,1,21,78,3973,BJ McLeod,0
5294,1,22,51,4104,Cole Custer(i),0
5294,1,23,24,4184,William Byron,0
5294,1,24,5,4030,Kyle Larson,0
5294,1,25,4,1416,Kevin Harvick,0
5294,1,26,20,4153,Christopher Bell,0
5294,1,27,12,4023,Ryan Blaney,0
5294,1,28,54,4368,Ty Gibbs #,0
5294,1,29,2,4180,Austin Cindric,0
5294,1,30,7,4096,Corey LaJoie,0
5294,1,31,6,1816,Brad Keselowski,0
5294,1,32,48,4045,Alex Bowman,0
5294,1,33,9,4062,Chase Elliott,0
5294,1,34,8,454,Kyle Busch,0
5294,1,35,47,3888,Ricky Stenhouse Jr.,0
5294,1,36,15,3669,JJ Yeley(i),0
5294,2,1,5,4030,Kyle Larson,10
5294,2,2,77,4013,Ty Dillon,9
5294,2,3,24,4184,William Byron,8
5294,2,4,11,1361,Denny Hamlin,7
5294,2,5,48,4045,Alex Bowman,6
5294,2,6,45,4065,Tyler Reddick,5
5294,2,7,54,4368,Ty Gibbs #,4
5294,2,8,12,4023,Ryan Blaney,3
5294,2,9,23,4025,Bubba Wallace,2
5294,2,10,19,3368,Martin Truex Jr.,1
5294,2,11,16,3774,AJ Allmendinger,0
5294,2,12,20,4153,Christopher Bell,0
5294,2,13,17,3989,Chris Buescher,0
5294,2,14,9,4062,Chase Elliott,0
5294,2,15,6,1816,Brad Keselowski,0
5294,2,16,31,4172,Justin Haley,0
5294,2,17,8,454,Kyle Busch,0
5294,2,18,41,4070,Ryan Preece,0
5294,2,19,10,40,Aric Almirola,0
5294,2,20,34,3832,Michael McDowell,0
5294,2,21,3,3873,Austin Dillon,0
5294,2,22,47,3888,Ricky Stenhouse Jr.,0
5294,2,23,1,4001,Ross Chastain,0
5294,2,24,4,1416,Kevin Harvick,0
5294,2,25,2,4180,Austin Cindric,0
5294,2,26,42,4224,Noah Gragson #,0
5294,2,27,21,4217,Harrison Burton,0
5294,2,28,43,4059,Erik Jones,0
5294,2,29,7,4096,Corey LaJoie,0
5294,2,30,14,4228,Chase Briscoe,0
5294,2,31,38,4231,Todd Gilliland,0
5294,2,32,78,3973,BJ McLeod,0
5294,2,33,51,4104,Cole Custer(i),0
5294,2,34,15,3669,JJ Yeley(i),0
5294,2,35,22,3859,Joey Logano,0
5294,2,36,99,4113,Daniel Suarez,0
5366,1,1,38,4272,Zane Smith,10
5366,1,2,2,4416,Nick Sanchez #,9
5366,1,3,25,3916,Matt DiBenedetto,8
5366,1,4,51,454,Kyle Busch(i),7
5366,1,5,7,4133,Austin Hill(i),0
5366,1,6,35,4423,Jake Garcia #,5
5366,1,7,11,4387,Corey Heim,4
5366,1,8,23,3978,Grant Enfinger,3
5366,1,9,52,4205,Stewart Friesen,2
5366,1,10,17,4406,Taylor Gray #,1
5366,1,11,19,4268,Christian Eckes,0
5366,1,12,42,4326,Carson Hocevar,0
5366,1,13,61,4153,Christopher Bell(i),0
5366,1,14,4,4295,Chase Purdy,0
5366,1,15,5,4414,Dean Thompson,0
5366,1,16,24,4422,Rajah Caruth #,0
5366,1,17,75,3914,Parker Kligerman(i),0
5366,1,18,99,4107,Ben Rhodes,0
5366,1,19,41,4001,Ross Chastain(i),0
5366,1,20,98,4235,Ty Majeski,0
5366,1,21,1,4191,Kaz Grala(i),0
5366,1,22,9,4344,Colby Howard,0
5366,1,23,02,4285,Stefan Parsons(i),0
5366,1,24,43,4451,Daniel Dye #,0
5366,1,25,88,694,Matt Crafton,0
5366,1,26,16,4296,Tyler Ankrum,0
5366,1,27,13,4366,Hailie Deegan,0
5366,1,28,32,4373,Bret Holmes #,0
5366,1,29,45,4371,Lawless Alan,0
5366,1,30,56,4298,Tyler Hill,0
5366,1,31,04,4262,Cory Roper,0
5366,1,32,44,4427,Kaden Honeycutt,0
5366,1,33,33,4102,Josh Reaume,0
5366,1,34,12,4192,Spencer Boyd,0
5366,1,35,22,4443,Stephen Mallozzi,0
5366,1,36,15,4342,Tanner Gray,0
5366,2,1,38,4272,Zane Smith,10
5366,2,2,52,4205,Stewart Friesen,9
5366,2,3,2,4416,Nick Sanchez #,8
5366,2,4,25,3916,Matt DiBenedetto,7
5366,2,5,23,3978,Grant Enfinger,6
5366,2,6,99,4107,Ben Rhodes,5
5366,2,7,16,4296,Tyler Ankrum,4
5366,2,8,24,4422,Rajah Caruth #,3
5366,2,9,9,4344,Colby Howard,2
5366,2,10,88,694,Matt Crafton,1
5366,2,11,43,4451,Daniel Dye #,0
5366,2,12,13,4366,Hailie Deegan,0
5366,2,13,32,4373,Bret Holmes #,0
5366,2,14,02,4285,Stefan Parsons(i),0
5366,2,15,56,4298,Tyler Hill,0
5366,2,16,44,4427,Kaden Honeycutt,0
5366,2,17,45,4371,Lawless Alan,0
5366,2,18,04,4262,Cory Roper,0
5366,2,19,33,4102,Josh Reaume,0
5366,2,20,22,4443,Stephen Mallozzi,0
5366,2,21,12,4192,Spencer Boyd,0
5366,2,22,11,4387,Corey Heim,0
5366,2,23,51,454,Kyle Busch(i),0
5366,2,24,17,4406,Taylor Gray #,0
5366,2,25,75,3914,Parker Kligerman(i),0
5366,2,26,1,4191,Kaz Grala(i),0
5366,2,27,19,4268,Christian Eckes,0
5366,2,28,41,4001,Ross Chastain(i),0
5366,2,29,98,4235,Ty Majeski,0
5366,2,30,42,4326,Carson Hocevar,0
5366,2,31,61,4153,Christopher Bell(i),0
5366,2,32,35,4423,Jake Garcia #,0
5366,2,33,4,4295,Chase Purdy,0
5366,2,34,5,4414,Dean Thompson,0
5366,2,35,7,4133,Austin Hill(i),0
5366,2,36,15,4342,Tanner Gray,0
5296,1,1,19,3368,Martin Truex Jr.,10
5296,1,2,23,4025,Bubba Wallace,9
5296,1,3,54,4368,Ty Gibbs #,8
5296,1,4,6,1816,Brad Keselowski,7
5296,1,5,5,4030,Kyle Larson,6
5296,1,6,99,4113,Daniel Suarez,5
5296,1,7,48,4045,Alex Bowman,4
5296,1,8,11,1361,Denny Hamlin,3
5296,1,9,43,4059,Erik Jones,2
5296,1,10,7,4096,Corey LaJoie,1
5296,1,11,17,3989,Chris Buescher,0
5296,1,12,20,4153,Christopher Bell,0
5296,1,13,24,4184,William Byron,0
5296,1,14,45,4065,Tyler Reddick,0
5296,1,15,31,4172,Justin Haley,0
5296,1,16,12,4023,Ryan Blaney,0
5296,1,17,47,3888,Ricky Stenhouse Jr.,0
5296,1,18,41,4070,Ryan Preece,0
5296,1,19,3,3873,Austin Dillon,0
5296,1,20,1,4001,Ross Chastain,0
5296,1,21,2,4180,Austin Cindric,0
5296,1,22,16,3774,AJ Allmendinger,0
5296,1,23,22,3859,Joey Logano,0
5296,1,24,10,40,Aric Almirola,0
5296,1,25,14,4228,Chase Briscoe,0
5296,1,26,77,4013,Ty Dillon,0
5296,1,27,21,4217,Harrison Burton,0
5296,1,28,4,1416,Kevin Harvick,0
5296,1,29,42,4123,Josh Berry(i),0
5296,1,30,38,4231,Todd Gilliland,0
5296,1,31,62,4133,* Austin Hill(i),0
5296,1,32,34,3832,Michael McDowell,0
5296,1,33,51,4104,Cole Custer(i),0
5296,1,34,15,3669,JJ Yeley(i),0
5296,1,35,78,4213,Josh Bilicki(i),0
5296,1,36,9,4062,Chase Elliott,0
5296,1,37,8,454,Kyle Busch,0
5296,2,1,19,3368,Martin Truex Jr.,10
5296,2,2,99,4113,Daniel Suarez,9
5296,2,3,6,1816,Brad Keselowski,8
5296,2,4,23,4025,Bubba Wallace,7
5296,2,5,48,4045,Alex Bowman,6
5296,2,6,5,4030,Kyle Larson,5
5296,2,7,22,3859,Joey Logano,4
5296,2,8,16,3774,AJ Allmendinger,3
5296,2,9,2,4180,Austin Cindric,2
5296,2,10,17,3989,Chris Buescher,1
5296,2,11,11,1361,Denny Hamlin,0
5296,2,12,45,4065,Tyler Reddick,0
5296,2,13,12,4023,Ryan Blaney,0
5296,2,14,1,4001,Ross Chastain,0
5296,2,15,54,4368,Ty Gibbs #,0
5296,2,16,4,1416,Kevin Harvick,0
5296,2,17,21,4217,Harrison Burton,0
5296,2,18,43,4059,Erik Jones,0
5296,2,19,47,3888,Ricky Stenhouse Jr.,0
5296,2,20,10,40,Aric Almirola,0
5296,2,21,7,4096,Corey LaJoie,0
5296,2,22,31,4172,Justin Haley,0
5296,2,23,14,4228,Chase Briscoe,0
5296,2,24,41,4070,Ryan Preece,0
5296,2,25,38,4231,Todd Gilliland,0
5296,2,26,34,3832,Michael McDowell,0
5296,2,27,77,4013,Ty Dillon,0
5296,2,28,20,4153,Christopher Bell,0
5296,2,29,62,4133,* Austin Hill(i),0
5296,2,30,15,3669,JJ Yeley(i),0
5296,2,31,78,4213,Josh Bilicki(i),0
5296,2,32,51,4104,Cole Custer(i),0
5296,2,33,3,3873,Austin Dillon,0
5296,2,34,42,4123,Josh Berry(i),0
