race_id,race_season,race_name,track_name,race_date,finishing_position,starting_position,car_number,driver_fullname,driver_id,team_name,car_make,sponsor,crew_chief_fullname,laps_completed,finishing_status,laps_led,times_led,points_earned,diff_laps,diff_time,playoff_points_earned,points_position,points_delta,disqualified,qualifying_order,qualifying_position,qualifying_speed,track_type,track_length
5311,2023,Production Alliance Group 300,Auto Club Speedway,2023-02-26T20:00:00,32,37,66,Timmy Hill,3984,Motorsports Business Management,Ford,Klutch Vodka,Jason Houghtaling,149,Running,0,0,0,1,0,0,43,0,FALSE,34,37,0,two mile,2
5311,2023,Production Alliance Group 300,Auto Club Speedway,2023-02-26T20:00:00,33,10,9,Brandon Jones,4085,JR Motorsports,Chevrolet,Menards/Patriot Lighting,Jason Burdett,149,Running,0,0,4,1,0,0,19,0,FALSE,11,10,0,two mile,2
5311,2023,Production Alliance Group 300,Auto Club Speedway,2023-02-26T20:00:00,34,32,43,Ryan Ellis,4029,Alpha Prime Racing,Chevrolet,Costa Oil,Michael Brandt,149,Running,0,0,3,1,0,0,38,0,FALSE,28,32,0,two mile,2
5311,2023,Production Alliance Group 300,Auto Club Speedway,2023-02-26T20:00:00,35,21,02,David Starr,3170,Our Motorsports,Chevrolet,Our Motorsports,Teddy Brown,148,Running,0,0,2,2,0,0,30,0,FALSE,3,21,0,two mile,2
5311,2023,Production Alliance Group 300,Auto Club Speedway,2023-02-26T20:00:00,36,24,24,Tyler Reddick,4065,Sam Hunt Racing,Toyota,Gearwrench,Kris Bowen,148,Running,0,0,0,2,0,0,44,0,FALSE,19,24,0,two mile,2
5311,2023,Production Alliance Group 300,Auto Club Speedway,2023-02-26T20:00:00,37,27,53,Cj McLaughlin,4316,Emerling Gase Motorsports,Chevrolet,Sci Aps,Rick Bourgeois,147,Running,0,0,1,3,0,0,36,0,FALSE,33,27,0,two mile,2
5311,2023,Production Alliance Group 300,Auto Club Speedway,2023-02-26T20:00:00,38,12,08,Gray Gaulding,4103,SS GreenLight Racing,Ford,North South Machinery / Panini,Jason Miller,26,Accident,0,0,1,124,0,0,29,0,FALSE,9,12,0,two mile,2
5312,2023,Alsco Uniforms 300,Las Vegas Motor Speedway,2023-03-04T16:30:00,40,40,74,Ryan Vargas,4320,MHR w/Gary Keller,Chevrolet,Lerner & Rowe Injury Lawyers,Ryan Bell,0,,0,0,0,0,0,0,52,0,FALSE,35,40,172.381,mile and a half,1.5
5312,2023,Alsco Uniforms 300,Las Vegas Motor Speedway,2023-03-04T16:30:00,39,39,66,Mason Maggio,4432,Motorsports Business Management,Ford,HMY Yachts,Jason Houghtaling,0,,0,0,0,0,0,0,51,0,FALSE,34,39,173.349,mile and a half,1.5
5312,2023,Alsco Uniforms 300,Las Vegas Motor Speedway,2023-03-04T16:30:00,1,9,21,Austin Hill,4133,Richard Childress Racing,Chevrolet,Global Industrial,Andy Street,200,Running,19,3,58,0,0,6,1,0,FALSE,18,9,180.367,mile and a half,1.5
