race_id,race_name,sch_laps,act_laps,driver_id,start_ps,mid_ps,ps,closing_ps,closing_laps_diff,best_ps,worst_ps,avg_ps,passes_gf,passing_diff,passed_gf,quality_passes,fast_laps,top15_laps,lead_laps,laps,rating
5273,EchoPark Automotive Grand Prix,68,75,40,39,28,30,27,-3,12,39,27.54,92,-3,95,4,0,3,0,74,36.17
5273,EchoPark Automotive Grand Prix,68,75,4153,14,11,31,26,-5,1,31,14.69,79,-18,97,27,0,50,1,73,71.5
5273,EchoPark Automotive Grand Prix,68,75,4070,26,15,32,8,-24,7,33,20.83,73,-29,102,12,0,23,0,68,53.67
5273,EchoPark Automotive Grand Prix,68,75,3873,28,9,33,33,0,2,33,16.46,59,6,53,19,1,42,0,62,80.05
5273,EchoPark Automotive Grand Prix,68,75,3774,7,3,34,34,0,2,32,12.51,37,-8,45,21,2,55,0,60,91.48
5273,EchoPark Automotive Grand Prix,68,75,1816,30,24,35,35,0,14,37,27.37,95,-13,108,2,1,4,0,56,45.41
5273,EchoPark Automotive Grand Prix,68,75,4288,35,36,36,36,0,25,37,35.46,21,6,15,0,0,0,0,16,27.67
5273,EchoPark Automotive Grand Prix,68,75,4025,11,37,37,37,0,11,33,33.6,10,-21,31,8,0,10,0,10,40.67
5273,EchoPark Automotive Grand Prix,68,75,1717,31,39,38,39,1,31,39,39,7,1,6,0,0,0,0,0,27
5273,EchoPark Automotive Grand Prix,68,75,4013,34,38,39,38,-1,34,38,38,6,-4,10,0,0,0,0,0,26.67
5274,Toyota Owners 400,400,400,4030,9,3,1,6,5,1,12,3.89,84,8,76,62,33,400,93,400,130.29
5274,Toyota Owners 400,400,400,4123,30,25,2,1,-1,1,35,19.57,144,11,133,29,41,124,10,400,82.61
5274,Toyota Owners 400,400,400,4001,4,6,3,7,4,1,23,5.23,76,3,73,49,18,394,16,400,116.17
5274,Toyota Owners 400,400,400,4153,21,2,4,10,6,1,23,6.2,104,19,85,70,15,386,26,400,110.03
5274,Toyota Owners 400,400,400,1416,10,9,5,8,3,3,27,8.28,118,13,105,80,13,383,0,400,102.83
5274,Toyota Owners 400,400,400,3832,15,20,6,2,-4,2,35,16.91,117,2,115,28,1,78,0,400,73.22
5274,Toyota Owners 400,400,400,3859,18,15,7,16,9,2,35,13.73,132,32,100,61,10,281,0,400,87.34
5274,Toyota Owners 400,400,400,4045,1,5,8,9,1,1,19,5.53,85,-16,101,53,9,399,8,400,106.53
5274,Toyota Owners 400,400,400,4368,14,10,9,13,4,2,26,13.01,114,-5,119,57,6,320,0,400,88.97
5274,Toyota Owners 400,400,400,1816,24,8,10,19,9,1,24,9.4,97,-1,98,68,7,350,1,400,92.24
5274,Toyota Owners 400,400,400,3368,12,4,11,5,-6,1,28,6.73,112,3,109,55,21,375,56,400,103.9
5274,Toyota Owners 400,400,400,4228,19,12,12,14,2,6,31,13.52,122,-6,128,69,0,310,0,400,81.5
5274,Toyota Owners 400,400,400,40,32,16,13,11,-2,4,32,16.78,151,21,130,34,1,137,0,400,73.38
5274,Toyota Owners 400,400,400,454,2,14,14,15,1,1,32,13.69,106,-22,128,48,4,254,1,400,78.54
5274,Toyota Owners 400,400,400,4231,13,19,15,3,-12,3,35,19.14,118,13,105,18,0,76,0,400,63.33
5274,Toyota Owners 400,400,400,4065,5,18,16,21,5,3,35,16.49,98,-3,101,30,7,135,0,400,75.69
5274,Toyota Owners 400,400,400,4312,37,29,17,23,6,17,37,28.74,113,14,99,0,5,0,0,400,44.76
5274,Toyota Owners 400,400,400,4070,33,11,18,12,-6,5,34,14.54,138,17,121,71,0,307,0,400,74.5
5274,Toyota Owners 400,400,400,4217,26,21,19,22,3,16,35,23.2,97,-12,109,0,0,0,0,400,52.83
5274,Toyota Owners 400,400,400,1361,11,7,20,17,-3,1,35,9.96,120,12,108,72,19,323,71,400,91.55
5274,Toyota Owners 400,400,400,4096,16,23,21,24,3,14,32,23.87,128,-13,141,3,1,2,0,400,47.72
5274,Toyota Owners 400,400,400,4025,28,13,22,26,4,1,28,17.14,137,-5,142,42,2,160,1,400,65.99
5274,Toyota Owners 400,400,400,4113,20,17,23,18,-5,2,29,15.52,132,3,129,36,2,175,0,400,71.27
5274,Toyota Owners 400,400,400,4184,3,1,24,4,-20,1,24,3.35,71,-5,76,44,51,379,117,400,117.61
5274,Toyota Owners 400,400,400,3873,27,22,25,25,0,4,32,23.41,98,-6,104,14,0,10,0,399,52.17
5274,Toyota Owners 400,400,400,4023,17,28,26,20,-6,3,34,21.1,113,0,113,19,16,85,0,399,62.81
5274,Toyota Owners 400,400,400,3774,25,26,27,27,0,23,35,28.09,98,1,97,0,2,0,0,399,39.27
5274,Toyota Owners 400,400,400,4180,6,27,28,28,0,6,35,23.82,116,-2,118,22,0,70,0,399,51.5
5274,Toyota Owners 400,400,400,4172,29,24,29,29,0,14,37,27.12,122,1,121,2,0,1,0,399,41
5274,Toyota Owners 400,400,400,3989,7,34,30,30,0,7,35,26.67,115,-27,142,24,42,49,0,398,59.35
5274,Toyota Owners 400,400,400,4059,22,30,31,31,0,20,35,29.82,82,-19,101,0,1,0,0,398,39.38
5274,Toyota Owners 400,400,400,4013,36,33,32,33,1,19,36,31.16,90,-7,97,0,7,0,0,398,34.69
5274,Toyota Owners 400,400,400,4301,35,32,33,32,-1,13,37,33.2,77,-5,82,1,0,1,0,396,27.17
5274,Toyota Owners 400,400,400,4125,31,35,34,34,0,20,37,33.8,52,-11,63,0,0,0,0,395,27
5274,Toyota Owners 400,400,400,3888,8,37,35,35,0,3,37,34,11,4,7,10,0,33,0,384,38.33
5274,Toyota Owners 400,400,400,3669,34,36,36,36,0,24,37,35.78,10,-2,12,0,1,0,0,383,24.72
5274,Toyota Owners 400,400,400,4224,23,31,37,37,0,8,35,30.42,118,-9,127,6,0,3,0,303,32.83
5280,Food City Dirt Race,250,250,4153,4,5,1,1,0,1,12,3.94,50,6,44,47,30,250,100,250,139.6
5280,Food City Dirt Race,250,250,4065,6,1,2,2,0,1,16,4.75,66,7,59,64,35,250,69,250,122.73
5280,Food City Dirt Race,250,250,3873,2,3,3,3,0,1,11,4.25,64,10,54,62,24,250,0,250,121.15
5280,Food City Dirt Race,250,250,3888,22,14,4,7,3,3,22,13.25,137,18,119,94,0,147,0,250,90.17
5280,Food City Dirt Race,250,250,4228,14,8,5,5,0,1,15,6.58,56,1,55,53,8,250,0,250,107.22
5280,Food City Dirt Race,250,250,4172,25,11,6,12,6,4,28,14.07,170,25,145,129,0,189,0,250,86.83
5280,Food City Dirt Race,250,250,3368,27,6,7,10,3,2,30,13.13,115,11,104,73,2,170,0,250,84.22
5280,Food City Dirt Race,250,250,4231,15,18,8,6,-2,1,37,16.42,76,18,58,18,1,125,0,250,90.78
5280,Food City Dirt Race,250,250,1416,26,26,9,17,8,9,35,24.58,119,12,107,11,1,20,0,250,59.78
5280,Food City Dirt Race,250,250,4368,23,15,10,18,8,10,27,19.82,137,1,136,15,0,30,0,250,70.67
5280,Food City Dirt Race,250,250,3832,13,24,11,13,2,5,30,14.52,107,-8,115,71,0,169,0,250,75.83
5280,Food City Dirt Race,250,250,4025,11,17,12,15,3,2,22,13.11,86,-3,89,53,1,149,0,250,78.78
5280,Food City Dirt Race,250,250,4184,10,12,13,16,3,5,18,11.59,119,-20,139,102,0,232,0,250,87.5
5280,Food City Dirt Race,250,250,4059,18,19,14,22,8,13,36,23.92,119,0,119,6,0,8,0,250,58.17
5280,Food City Dirt Race,250,250,4217,20,25,15,19,4,15,33,23.57,111,-7,118,4,0,8,0,250,57.5
5280,Food City Dirt Race,250,250,3774,29,35,16,24,8,15,35,29.57,88,5,83,1,0,1,0,250,42
5280,Food City Dirt Race,250,250,1816,33,33,17,21,4,17,36,28.99,103,10,93,0,0,0,0,250,42.67
5280,Food City Dirt Race,250,250,3989,28,20,18,14,-4,11,37,23.29,116,2,114,16,0,38,0,250,57.5
5280,Food City Dirt Race,250,250,4180,7,22,19,26,7,5,34,20.09,112,-11,123,16,0,71,0,250,60
5280,Food City Dirt Race,250,250,3669,3,32,20,30,10,3,32,23.91,113,-19,132,8,0,45,0,250,46.83
5280,Food City Dirt Race,250,250,4013,32,13,21,23,2,4,37,19.55,107,-5,112,21,0,75,0,250,58.5
5280,Food City Dirt Race,250,250,1361,30,23,22,28,6,6,35,25.44,142,-7,149,8,0,19,0,250,42.83
5280,Food City Dirt Race,250,250,4023,9,7,23,4,-19,2,29,8.32,108,0,108,97,3,242,0,250,89.16
5280,Food City Dirt Race,250,250,4070,8,34,24,20,-4,3,35,17.54,75,6,69,22,1,102,0,250,69.11
5280,Food City Dirt Race,250,250,4113,34,30,25,27,2,17,36,28.51,121,3,118,0,0,0,0,250,37
5280,Food City Dirt Race,250,250,3973,37,31,26,29,3,25,37,32.26,60,5,55,0,0,0,0,250,31.83
5280,Food City Dirt Race,250,250,4123,31,29,27,9,-18,3,35,19.59,130,-3,133,44,2,93,0,250,61.55
5280,Food City Dirt Race,250,250,4001,16,21,28,25,-3,5,31,21.55,111,-36,147,23,0,35,0,249,46.83
5280,Food City Dirt Race,250,250,4045,17,9,29,8,-21,7,29,12.46,102,-2,104,90,0,211,0,248,75.67
5280,Food City Dirt Race,250,250,4096,35,36,30,31,1,18,37,32.4,37,-3,40,0,0,0,0,247,38.67
5280,Food City Dirt Race,250,250,40,19,10,31,32,1,1,32,15.7,87,2,85,61,4,130,0,240,76.96
5280,Food City Dirt Race,250,250,454,5,2,32,11,-21,1,32,7.75,81,-9,90,77,20,227,6,236,87.16
5280,Food City Dirt Race,250,250,4224,36,16,33,33,0,10,36,22.5,141,8,133,35,0,46,0,205,58.33
5280,Food City Dirt Race,250,250,694,24,27,34,34,0,18,37,29.39,103,-8,111,0,0,0,0,185,34
5280,Food City Dirt Race,250,250,4030,1,4,35,35,0,1,34,15.07,53,0,53,37,32,154,75,177,105.5
5280,Food City Dirt Race,250,250,4061,21,28,36,36,0,19,35,29.16,107,-12,119,0,0,0,0,176,41.17
5280,Food City Dirt Race,250,250,3859,12,37,37,37,0,9,37,32.26,70,6,64,10,0,14,0,96,33.33
5275,NOCO 400,400,400,4030,19,6,1,2,1,1,20,7.02,51,3,48,34,28,393,30,400,115.03
5275,NOCO 400,400,400,3859,15,24,2,1,-1,1,36,20.94,60,23,37,11,5,109,25,400,72.87
5275,NOCO 400,400,400,3368,5,29,3,11,8,3,32,16.68,68,27,41,38,16,246,0,400,84.95
5275,NOCO 400,400,400,1361,11,3,4,3,-1,1,20,5.54,55,10,45,44,30,397,36,400,118.08
5275,NOCO 400,400,400,4228,4,1,5,4,-1,1,21,4.76,56,-5,61,39,51,394,109,400,125.77
5275,NOCO 400,400,400,40,3,5,6,5,-1,2,19,4.75,46,-9,55,32,36,396,0,400,114.78
5275,NOCO 400,400,400,4023,31,13,7,7,0,7,31,14.2,63,11,52,24,9,293,0,400,87.78
5275,NOCO 400,400,400,3888,16,17,8,6,-2,3,24,16.72,62,-17,79,12,1,113,0,400,72.88
5275,NOCO 400,400,400,4025,9,23,9,9,0,2,31,14.06,60,32,28,20,4,245,0,400,86.2
5275,NOCO 400,400,400,4062,24,20,10,20,10,9,31,21.98,81,9,72,10,3,34,0,400,60.98
5275,NOCO 400,400,400,4045,23,12,11,13,2,3,30,12.29,75,19,56,38,25,350,0,400,92.23
5275,NOCO 400,400,400,3873,18,27,12,12,0,5,28,19.21,89,3,86,27,1,74,0,400,66.72
5275,NOCO 400,400,400,4001,34,10,13,14,1,1,34,16.83,45,-8,53,17,4,228,31,400,71.55
5275,NOCO 400,400,400,3989,10,28,14,16,2,6,32,20.87,83,3,80,19,9,149,0,400,63.94
5275,NOCO 400,400,400,4070,1,21,15,18,3,1,30,13.58,73,10,63,6,25,186,135,400,93.72
5275,NOCO 400,400,400,4153,22,11,16,22,6,9,29,16.15,66,2,64,16,5,162,0,400,74.25
5275,NOCO 400,400,400,4113,2,9,17,8,-9,1,17,6.17,25,-14,39,23,13,369,7,400,96.57
5275,NOCO 400,400,400,4368,12,15,18,21,3,9,27,17.16,76,-9,85,21,4,144,0,400,67.36
5275,NOCO 400,400,400,3832,20,26,19,15,-4,6,32,21.77,54,-11,65,16,0,81,0,400,48.5
5275,NOCO 400,400,400,1416,7,2,20,25,5,1,25,6.54,61,9,52,29,36,346,20,400,101.41
5275,NOCO 400,400,400,454,17,22,21,23,2,12,34,23.01,63,-12,75,9,2,64,0,400,51.1
5275,NOCO 400,400,400,4065,6,7,22,10,-12,2,26,7.79,49,-8,57,31,18,358,0,400,90.05
5275,NOCO 400,400,400,4184,8,18,23,17,-6,4,24,15.62,76,-20,96,22,8,157,0,400,71.23
5275,NOCO 400,400,400,1816,21,4,24,19,-5,1,24,13.11,70,-10,80,25,2,218,7,400,74.11
5275,NOCO 400,400,400,4231,13,8,25,24,-1,2,25,12.59,52,-14,66,27,3,296,0,399,76.98
5275,NOCO 400,400,400,4096,27,14,26,26,0,11,32,23.22,68,-15,83,9,0,27,0,399,47.83
5275,NOCO 400,400,400,3774,14,16,27,27,0,7,33,19.41,51,-16,67,16,3,145,0,399,64.65
5275,NOCO 400,400,400,4172,26,19,28,29,1,9,32,23.18,43,-7,50,0,0,3,0,398,47.5
5275,NOCO 400,400,400,4217,32,32,29,28,-1,13,32,29.19,41,8,33,5,0,6,0,398,34.5
5275,NOCO 400,400,400,4224,29,30,30,30,0,10,31,26.28,73,19,54,7,0,11,0,398,38.67
5275,NOCO 400,400,400,4059,28,25,31,32,1,9,33,27.66,64,-5,69,6,0,3,0,398,38.17
5275,NOCO 400,400,400,4013,35,34,32,31,-1,30,36,32.93,36,2,34,0,1,0,0,397,29.88
5275,NOCO 400,400,400,4180,25,33,33,33,0,24,35,32.9,38,-8,46,0,1,0,0,397,31.72
5275,NOCO 400,400,400,4272,33,31,34,34,0,2,35,30.82,22,5,17,0,0,3,0,395,31.33
5275,NOCO 400,400,400,4301,30,35,35,35,0,30,36,35.18,20,-6,26,0,0,0,0,390,24.17
5275,NOCO 400,400,400,3669,36,36,36,36,0,33,36,35.66,11,-3,14,0,0,0,0,337,24.33
5281,GEICO 500,188,196,454,17,24,1,14,13,1,31,16.43,479,7,472,225,5,95,3,196,86.78
5281,GEICO 500,188,196,4023,5,23,2,1,-1,1,28,9.95,336,-9,345,192,5,134,47,196,110.42
5281,GEICO 500,188,196,3989,10,31,3,26,23,2,36,22.9,397,9,388,67,6,44,0,196,62
5281,GEICO 500,188,196,4228,4,37,4,22,18,1,38,26.54,257,-22,279,94,5,47,1,196,89.51
5281,GEICO 500,188,196,1816,20,29,5,19,14,1,36,24.47,387,9,378,43,7,30,2,196,57.85
5281,GEICO 500,188,196,4059,24,6,6,32,26,1,34,20.47,515,40,475,141,6,56,3,196,76.28
5281,GEICO 500,188,196,4184,18,22,7,28,21,1,34,19.45,488,3,485,134,2,59,1,196,71.72
5281,GEICO 500,188,196,4153,6,18,8,13,5,3,33,17.17,392,-42,434,174,0,98,0,196,72.33
5281,GEICO 500,188,196,4113,22,33,9,23,14,1,35,19.11,458,7,451,131,2,64,5,196,72.51
5281,GEICO 500,188,196,4231,28,27,10,29,19,6,37,23.46,487,39,448,63,5,29,0,196,72.22
5281,GEICO 500,188,196,3669,38,25,11,21,10,2,38,25.38,484,11,473,51,5,21,0,196,53.39
5281,GEICO 500,188,196,4062,29,28,12,11,-1,1,31,13.77,429,12,417,237,3,132,18,196,82.24
5281,GEICO 500,188,196,4065,13,26,13,17,4,3,37,21.88,393,-18,411,108,1,50,0,196,58.45
5281,GEICO 500,188,196,4045,27,30,14,15,1,1,35,20.39,429,13,416,92,0,54,8,196,61.23
5281,GEICO 500,188,196,1361,1,3,15,6,-9,1,35,10.88,390,-36,426,290,0,149,7,196,86.67
5281,GEICO 500,188,196,3888,33,12,16,33,17,2,36,22.03,484,35,449,166,12,60,0,196,75.17
5281,GEICO 500,188,196,4013,32,9,17,30,13,1,34,19.91,379,-13,392,144,9,67,0,196,70.51
5281,GEICO 500,188,196,4172,26,8,18,9,-9,1,37,19.17,483,19,464,178,5,71,0,196,78.56
5281,GEICO 500,188,196,3973,37,35,19,35,16,1,38,32.97,122,-5,127,0,4,1,1,196,38.29
5281,GEICO 500,188,196,40,2,17,20,3,-17,1,27,8.93,379,-24,403,281,1,149,11,196,93.11
5281,GEICO 500,188,196,1416,11,4,21,8,-13,1,35,11.61,383,-12,395,257,3,142,11,196,91.73
5281,GEICO 500,188,196,4001,23,13,22,10,-12,1,34,11.95,455,-1,456,288,2,139,3,196,82.22
5281,GEICO 500,188,196,4133,31,14,23,34,11,2,38,32.46,242,-3,245,6,12,3,0,196,36.52
5281,GEICO 500,188,196,4096,34,16,24,31,7,5,37,21.1,471,26,445,149,3,56,0,196,63
5281,GEICO 500,188,196,4269,36,19,25,25,0,2,36,25.4,456,7,449,31,7,9,0,196,42.45
5281,GEICO 500,188,196,4180,15,15,26,20,-6,4,38,16.26,467,1,466,196,2,108,0,196,76.89
5281,GEICO 500,188,196,3368,7,2,27,7,-20,1,32,9.69,346,-28,374,296,3,164,19,196,83.96
5281,GEICO 500,188,196,4025,12,1,28,4,-24,1,36,9.43,372,-22,394,330,4,164,35,195,91.89
5281,GEICO 500,188,196,3774,19,10,29,16,-13,5,36,22.61,458,41,417,106,7,43,0,195,54.79
5281,GEICO 500,188,196,3859,8,5,30,18,-12,1,36,16.9,431,-27,458,197,4,100,3,195,61.95
5281,GEICO 500,188,196,4368,3,32,31,2,-29,1,35,15.15,377,-45,422,230,4,107,4,194,74.4
5281,GEICO 500,188,196,4224,30,34,32,5,-27,1,35,13.76,421,0,421,217,3,109,1,189,81.5
5281,GEICO 500,188,196,4030,9,21,33,12,-21,1,33,15.01,452,-4,456,241,0,110,0,189,65.67
5281,GEICO 500,188,196,4070,16,7,34,24,-10,1,38,16.4,514,-5,519,250,1,102,2,189,74
5281,GEICO 500,188,196,3832,21,38,35,36,1,17,38,37.32,7,-9,16,0,6,0,0,189,25.71
5281,GEICO 500,188,196,4217,25,20,36,27,-9,1,34,17.06,451,10,441,185,1,86,11,183,70.91
5281,GEICO 500,188,196,4272,35,36,37,37,0,5,37,29.81,274,2,272,29,9,17,0,141,35.16
5281,GEICO 500,188,196,3873,14,11,38,38,0,1,35,23.62,288,-22,310,169,0,71,0,141,45.83
5282,W?rth 400,400,400,3368,17,14,1,1,0,1,23,7.6,74,25,49,54,33,359,68,400,119.14
5282,W?rth 400,400,400,4001,14,2,2,2,0,1,22,3.43,37,7,30,30,41,394,98,400,129.45
5282,W?rth 400,400,400,4023,3,5,3,3,0,1,18,3.39,28,3,25,27,29,399,0,400,121.59
5282,W?rth 400,400,400,4184,8,3,4,8,4,1,16,3.34,33,-1,34,27,57,399,193,400,126.82
5282,W?rth 400,400,400,1361,13,8,5,4,-1,1,17,4.9,61,22,39,53,27,400,4,400,111.5
5282,W?rth 400,400,400,4153,2,13,6,5,-1,1,27,8.15,55,0,55,36,12,389,1,400,102.42
5282,W?rth 400,400,400,4065,7,12,7,10,3,3,24,10.72,61,1,60,43,10,361,0,400,92
5282,W?rth 400,400,400,1816,4,1,8,7,-1,1,25,9.89,65,14,51,41,12,307,8,400,91.84
5282,W?rth 400,400,400,3989,5,9,9,9,0,3,20,7.78,54,-6,60,41,0,390,0,400,96.33
5282,W?rth 400,400,400,4123,23,18,10,11,1,1,24,11.82,70,-4,74,43,5,336,3,400,83.89
5282,W?rth 400,400,400,4062,10,10,11,12,1,2,25,11.57,70,-3,73,44,1,350,0,400,82.38
5282,W?rth 400,400,400,4025,28,16,12,13,1,6,36,17.57,72,9,63,19,3,200,0,400,69.15
5282,W?rth 400,400,400,4368,24,11,13,6,-7,4,30,11.01,81,8,73,41,7,316,0,399,88.68
5282,W?rth 400,400,400,4096,27,17,14,15,1,2,27,15.62,78,-1,79,40,7,288,0,399,71.85
5282,W?rth 400,400,400,3888,9,19,15,19,4,3,26,13.99,82,4,78,47,7,216,0,399,78.01
5282,W?rth 400,400,400,4059,11,15,16,16,0,4,25,16.02,84,-7,91,34,4,128,0,399,69.2
5282,W?rth 400,400,400,4070,30,22,17,18,1,9,30,20.89,83,17,66,13,0,15,0,399,55.5
5282,W?rth 400,400,400,3774,29,21,18,17,-1,2,30,18.66,81,9,72,14,3,22,0,399,60.65
5282,W?rth 400,400,400,1416,12,7,19,14,-5,4,21,10.99,59,-12,71,41,4,375,0,399,83.53
5282,W?rth 400,400,400,4217,31,24,20,20,0,4,35,22.54,78,2,76,11,0,6,0,398,50
5282,W?rth 400,400,400,454,1,6,21,22,1,1,35,20.49,75,-4,79,14,45,75,25,397,72
5282,W?rth 400,400,400,3832,32,20,22,21,-1,7,32,18.96,71,4,67,9,0,30,0,397,59.5
5282,W?rth 400,400,400,4172,25,26,23,25,2,15,29,23.1,45,2,43,3,1,0,0,397,52.72
5282,W?rth 400,400,400,40,19,23,24,24,0,10,35,23.62,48,-12,60,3,0,5,0,397,46.67
5282,W?rth 400,400,400,4231,35,28,25,26,1,17,35,26.45,52,-6,58,0,3,0,0,396,43.98
5282,W?rth 400,400,400,4180,20,27,26,27,1,15,30,23.48,44,-5,49,3,4,38,0,396,55.7
5282,W?rth 400,400,400,3873,36,4,27,23,-4,2,36,26,45,-5,50,12,10,21,0,395,42.51
5282,W?rth 400,400,400,3669,21,29,28,28,0,20,32,28.83,30,-1,31,0,0,0,0,393,36.83
5282,W?rth 400,400,400,3973,22,30,29,30,1,21,36,30.78,6,-6,12,0,0,0,0,381,32
5282,W?rth 400,400,400,4228,6,31,30,31,1,4,32,28.56,10,-30,40,1,0,14,0,378,41.83
5282,W?rth 400,400,400,3859,26,25,31,29,-2,6,29,23.25,51,-11,62,17,10,68,0,375,51.69
5282,W?rth 400,400,400,4030,18,32,32,32,0,5,32,27.52,16,5,11,13,11,67,0,359,55.1
5282,W?rth 400,400,400,4144,34,33,33,33,0,28,36,32.71,13,-5,18,0,0,0,0,79,28.83
5282,W?rth 400,400,400,4224,33,34,34,34,0,31,36,34.02,10,-1,11,0,0,0,0,43,24.5
5282,W?rth 400,400,400,4113,15,35,35,35,0,7,35,33,8,2,6,7,0,31,0,35,31.5
5282,W?rth 400,400,400,4013,16,36,36,36,0,12,31,35.2,3,-12,15,0,0,1,0,34,25.33
5283,Goodyear 400,293,295,4184,4,3,1,7,6,1,17,3.68,42,1,41,29,22,292,7,295,126.22
5283,Goodyear 400,293,295,1416,20,9,2,11,9,1,21,9.64,48,4,44,31,8,253,5,295,99.19
5283,Goodyear 400,293,295,4062,21,11,3,10,7,2,25,12.42,61,-1,62,42,1,253,0,295,86.91
5283,Goodyear 400,293,295,1816,10,7,4,6,2,2,14,6.25,40,-1,41,34,6,295,0,295,105.43
5283,Goodyear 400,293,295,4025,2,20,5,15,10,1,23,10.11,73,3,70,34,15,218,3,295,95.38
5283,Goodyear 400,293,295,4217,14,16,6,17,11,3,21,13.14,51,-10,61,22,2,193,0,295,82.31
5283,Goodyear 400,293,295,454,12,4,7,4,-3,2,19,5.45,43,8,35,33,9,288,0,295,108.81
5283,Goodyear 400,293,295,4172,22,26,8,19,11,4,30,22.43,45,-9,54,2,0,17,0,295,62.83
5283,Goodyear 400,293,295,4023,11,17,9,14,5,1,22,12.02,81,4,77,45,18,278,4,295,87.41
5283,Goodyear 400,293,295,3989,27,28,10,16,6,8,29,23.47,51,-4,55,4,0,21,0,295,61
5283,Goodyear 400,293,295,4231,24,23,11,18,7,10,25,20.04,64,-3,67,4,2,26,0,295,69.64
5283,Goodyear 400,293,295,1361,8,14,12,21,9,1,21,13.74,64,-10,74,21,10,155,9,295,80.53
5283,Goodyear 400,293,295,3888,3,6,13,24,11,3,27,11.3,49,-8,57,26,0,213,0,295,92.5
5283,Goodyear 400,293,295,4153,16,8,14,2,-12,1,21,8.94,54,15,39,44,6,284,0,295,93.1
5283,Goodyear 400,293,295,4070,32,24,15,12,-3,8,32,21.55,76,7,69,18,1,63,0,295,62.91
5283,Goodyear 400,293,295,4368,13,21,16,20,4,7,25,19.64,64,-10,74,12,1,15,0,295,65.41
5283,Goodyear 400,293,295,4228,31,29,17,22,5,14,32,27.23,44,1,43,3,0,5,0,295,44.83
5283,Goodyear 400,293,295,3859,15,13,18,5,-13,3,27,14.65,64,16,48,31,3,169,0,295,72.72
5283,Goodyear 400,293,295,4180,25,22,19,25,6,13,30,23.19,44,5,39,0,1,3,0,295,54.57
5283,Goodyear 400,293,295,4030,7,5,20,1,-19,1,28,8.46,65,14,51,34,20,247,29,295,93.2
5283,Goodyear 400,293,295,40,17,12,21,13,-8,6,25,14.83,53,-9,62,30,0,169,0,295,66.83
5283,Goodyear 400,293,295,4065,9,10,22,8,-14,5,22,11.04,46,6,40,38,1,271,0,295,77.74
5283,Goodyear 400,293,295,3774,30,30,23,23,0,22,33,27.96,25,-2,27,0,1,0,0,294,40.24
5283,Goodyear 400,293,295,4096,34,33,24,26,2,24,34,30.72,23,4,19,0,3,0,0,293,38.05
5283,Goodyear 400,293,295,4059,28,15,25,29,4,5,33,20.58,63,12,51,7,3,66,0,293,60.38
5283,Goodyear 400,293,295,4224,29,25,26,28,2,14,34,26.57,56,3,53,1,4,4,0,293,44.45
5283,Goodyear 400,293,295,4013,33,34,27,30,3,26,35,32.36,25,-6,31,0,0,0,0,293,32
5283,Goodyear 400,293,295,2394,26,32,28,27,-1,26,34,31.26,30,-2,32,0,0,0,0,291,35.33
5283,Goodyear 400,293,295,4001,5,2,29,3,-26,1,10,3.87,38,3,35,31,31,287,93,287,108.53
5283,Goodyear 400,293,295,4123,23,31,30,31,1,20,34,28.23,29,-7,36,0,0,0,0,286,39.17
5283,Goodyear 400,293,295,3368,1,1,31,9,-22,1,15,5.18,42,-2,44,34,65,280,145,280,113.16
5283,Goodyear 400,293,295,3973,35,35,32,32,0,32,36,34.27,1,1,0,0,1,0,0,226,26.09
5283,Goodyear 400,293,295,3832,19,18,33,33,0,12,32,26.28,44,-1,45,0,1,2,0,200,40.43
5283,Goodyear 400,293,295,4113,6,27,34,34,0,3,30,25.53,46,0,46,5,3,44,0,199,48.97
5283,Goodyear 400,293,295,3873,18,19,35,35,0,12,34,24,19,-13,32,5,0,14,0,196,51.67
5283,Goodyear 400,293,295,4144,36,36,36,36,0,33,36,35.81,4,0,4,0,0,0,0,39,24.33
5284,AdventHealth 400,267,267,1361,8,3,1,3,2,1,22,3.56,86,23,63,71,44,264,34,267,136.09
5284,AdventHealth 400,267,267,4030,2,2,2,1,-1,1,36,7.38,125,44,81,64,30,227,85,267,116.44
5284,AdventHealth 400,267,267,4184,1,32,3,2,-1,1,36,17.89,76,-21,97,35,17,135,10,267,108.05
5284,AdventHealth 400,267,267,4025,17,4,4,5,1,1,27,6.41,110,25,85,82,15,260,9,267,113.45
5284,AdventHealth 400,267,267,4001,3,5,5,4,-1,1,27,7.38,114,-9,123,78,5,243,3,267,101.2
5284,AdventHealth 400,267,267,3859,6,20,6,6,0,1,31,12.82,112,7,105,58,3,174,8,267,82.1
5284,AdventHealth 400,267,267,4062,21,11,7,7,0,1,33,12.21,143,30,113,62,11,191,5,267,89.08
5284,AdventHealth 400,267,267,3368,4,1,8,8,0,1,22,4.07,78,15,63,64,30,264,79,267,122.44
5284,AdventHealth 400,267,267,4065,5,6,9,9,0,1,25,8.28,108,7,101,80,10,239,23,267,100.16
5284,AdventHealth 400,267,267,3873,11,18,10,10,0,2,33,15.78,113,2,111,32,0,111,0,267,76.83
5284,AdventHealth 400,267,267,1416,13,12,11,11,0,6,30,11.78,123,4,119,86,0,250,0,267,85.83
5284,AdventHealth 400,267,267,3888,33,26,12,13,1,5,34,21.47,114,4,110,36,0,96,0,267,64.5
5284,AdventHealth 400,267,267,40,18,13,13,15,2,6,36,19.14,105,5,100,25,3,98,0,267,74.93
