race_id,race_name,sch_laps,act_laps,driver_id,start_ps,mid_ps,ps,closing_ps,closing_laps_diff,best_ps,worst_ps,avg_ps,passes_gf,passing_diff,passed_gf,quality_passes,fast_laps,top15_laps,lead_laps,laps,rating
5310,Beef. It's What's For Dinner. 300,120,125,4133,1,3,1,1,0,1,35,5.32,200,61,139,139,4,113,39,125,131.76
5310,Beef. It's What's For Dinner. 300,120,125,4092,7,8,2,6,4,1,29,7.62,172,6,166,151,2,118,8,125,110.78
5310,Beef. It's What's For Dinner. 300,120,125,34,5,1,3,3,0,1,32,4.94,157,36,121,113,3,111,36,125,124.41
5310,Beef. It's What's For Dinner. 300,120,125,4419,16,17,4,10,6,4,34,17.34,129,-7,136,53,3,52,0,125,78.48
5310,Beef. It's What's For Dinner. 300,120,125,4223,13,11,5,7,2,4,37,12.35,161,15,146,110,3,100,0,125,97.14
5310,Beef. It's What's For Dinner. 300,120,125,4269,9,7,6,12,6,1,24,9.21,186,-1,187,137,7,108,0,125,97.85
5310,Beef. It's What's For Dinner. 300,120,125,4313,29,26,7,13,6,6,35,21.27,93,-27,120,23,3,33,0,125,64.97
5310,Beef. It's What's For Dinner. 300,120,125,3884,22,12,8,8,0,2,35,14.23,203,31,172,91,3,76,0,125,84.47
5310,Beef. It's What's For Dinner. 300,120,125,4104,3,9,9,18,9,1,27,12.64,185,-8,193,117,2,81,1,125,86.26
5310,Beef. It's What's For Dinner. 300,120,125,4172,19,18,10,21,11,1,32,12.41,224,24,200,157,6,82,1,125,87.35
5310,Beef. It's What's For Dinner. 300,120,125,4018,20,10,11,19,8,3,33,14.45,258,49,209,139,6,73,0,125,90.11
5310,Beef. It's What's For Dinner. 300,120,125,4312,8,30,12,23,11,1,32,13.87,200,-15,215,144,0,76,0,125,72.83
5310,Beef. It's What's For Dinner. 300,120,125,4285,17,32,13,22,9,12,33,26.65,79,3,76,5,0,3,0,125,54.33
5310,Beef. It's What's For Dinner. 300,120,125,4085,11,4,14,5,-9,2,27,8.64,209,-4,213,146,4,106,0,125,95.53
5310,Beef. It's What's For Dinner. 300,120,125,4106,25,15,15,16,1,2,33,21.02,115,14,101,9,6,8,0,125,66.61
5310,Beef. It's What's For Dinner. 300,120,125,4370,34,13,16,17,1,8,34,18.26,161,-9,170,30,0,26,0,125,69
5310,Beef. It's What's For Dinner. 300,120,125,595,38,16,17,20,3,4,38,20.18,149,10,139,30,7,12,0,125,64.83
5310,Beef. It's What's For Dinner. 300,120,125,4004,36,23,18,25,7,10,36,26.27,65,-5,70,1,0,3,0,125,47.67
5310,Beef. It's What's For Dinner. 300,120,125,4441,15,33,19,27,8,4,37,23.06,138,24,114,71,4,38,0,125,70.03
5310,Beef. It's What's For Dinner. 300,120,125,4103,23,19,20,15,-5,1,35,19.97,124,0,124,13,2,23,1,125,64.47
5310,Beef. It's What's For Dinner. 300,120,125,4388,26,28,21,24,3,16,36,28.83,47,-25,72,0,2,0,0,125,41.1
5310,Beef. It's What's For Dinner. 300,120,125,3170,28,25,22,26,4,1,37,28.48,68,-27,95,3,0,3,2,125,41.76
5310,Beef. It's What's For Dinner. 300,120,125,3914,2,20,23,11,-12,1,32,13.73,149,-32,181,113,1,82,1,125,64.93
5310,Beef. It's What's For Dinner. 300,120,125,4301,10,31,24,9,-15,1,34,13.41,203,7,196,119,7,88,0,125,84
5310,Beef. It's What's For Dinner. 300,120,125,4346,12,14,25,14,-11,6,31,15.48,174,-16,190,89,5,71,0,125,80.4
5310,Beef. It's What's For Dinner. 300,120,125,4123,18,6,26,2,-24,1,27,7.82,188,19,169,139,1,107,17,125,95.18
5310,Beef. It's What's For Dinner. 300,120,125,4327,14,2,27,4,-23,1,33,7.58,191,25,166,124,0,111,14,124,91.56
5310,Beef. It's What's For Dinner. 300,120,125,3894,24,21,28,28,0,2,32,20.67,112,-42,154,31,0,26,0,124,52.67
5310,Beef. It's What's For Dinner. 300,120,125,4038,32,5,29,29,0,2,34,16.11,172,-23,195,129,0,68,0,124,67.33
5310,Beef. It's What's For Dinner. 300,120,125,4291,37,27,30,30,0,5,37,29.96,57,-10,67,2,1,2,0,110,34.07
5310,Beef. It's What's For Dinner. 300,120,125,4316,31,24,31,31,0,12,35,28.76,62,-12,74,1,0,4,0,87,43.5
5310,Beef. It's What's For Dinner. 300,120,125,4191,33,29,32,32,0,12,37,30.24,45,-33,78,4,2,2,0,82,37.85
5310,Beef. It's What's For Dinner. 300,120,125,4144,21,22,33,33,0,9,33,26.91,97,-17,114,8,1,6,0,81,49.01
5310,Beef. It's What's For Dinner. 300,120,125,4204,4,34,34,34,0,1,34,25.71,76,-2,78,68,0,38,5,41,62.54
5310,Beef. It's What's For Dinner. 300,120,125,4029,35,35,35,35,0,22,38,34.42,13,3,10,0,1,0,0,41,27.04
5310,Beef. It's What's For Dinner. 300,120,125,4093,6,36,36,36,0,2,25,31.74,66,-10,76,54,0,18,0,20,42.5
5310,Beef. It's What's For Dinner. 300,120,125,4376,27,37,37,37,0,9,27,34.11,52,4,48,24,0,7,0,19,36.17
5310,Beef. It's What's For Dinner. 300,120,125,4257,30,38,38,38,0,13,38,37.19,20,-12,32,0,0,0,0,8,24.83
5311,Production Alliance Group 300,150,150,4092,2,17,1,2,1,1,26,5.01,176,33,143,58,26,138,49,150,145.09
5311,Production Alliance Group 300,150,150,4327,22,11,2,7,5,2,35,12.88,314,23,291,76,8,100,0,150,98.33
5311,Production Alliance Group 300,150,150,34,3,8,3,1,-2,1,36,8.43,175,-7,182,55,13,126,8,150,117.8
5311,Production Alliance Group 300,150,150,4312,5,6,4,6,2,1,29,6.68,335,8,327,77,1,145,1,150,108.87
5311,Production Alliance Group 300,150,150,4123,19,1,5,5,0,1,35,9.58,133,14,119,82,1,123,3,150,106.2
5311,Production Alliance Group 300,150,150,4133,1,4,6,8,2,1,34,6,174,-8,182,56,6,146,4,150,115.54
5311,Production Alliance Group 300,150,150,4269,6,9,7,10,3,2,29,7.74,139,6,133,79,1,147,0,150,101.19
5311,Production Alliance Group 300,150,150,3873,15,7,8,3,-5,1,37,11.01,146,40,106,76,0,115,10,150,90.98
5311,Production Alliance Group 300,150,150,4038,25,16,9,11,2,4,33,13,245,8,237,85,0,118,0,150,84
5311,Production Alliance Group 300,150,150,3914,23,10,10,9,-1,4,35,11.52,157,23,134,92,2,132,0,150,92.04
5311,Production Alliance Group 300,150,150,4313,14,14,11,14,3,3,22,14.48,143,-3,146,65,0,84,0,150,79.17
5311,Production Alliance Group 300,150,150,4093,35,15,12,13,1,3,35,11.58,281,13,268,83,1,131,0,150,83.85
5311,Production Alliance Group 300,150,150,4191,29,12,13,12,-1,7,38,16.96,196,20,176,66,0,84,0,150,74.33
5311,Production Alliance Group 300,150,150,3884,16,18,14,15,1,2,33,15.06,337,26,311,70,0,96,0,150,75.83
5311,Production Alliance Group 300,150,150,4388,18,19,15,22,7,10,34,21.5,197,8,189,9,0,17,0,150,63.83
5311,Production Alliance Group 300,150,150,4106,9,26,16,18,2,9,36,21.32,180,-16,196,9,0,2,0,150,63.17
5311,Production Alliance Group 300,150,150,4301,17,23,17,17,0,8,34,20.3,178,-18,196,11,0,13,0,150,67.33
5311,Production Alliance Group 300,150,150,595,11,25,18,19,1,2,36,21.66,160,-37,197,13,0,14,0,150,62.17
5311,Production Alliance Group 300,150,150,4441,13,2,19,16,-3,1,25,8.48,119,16,103,78,11,126,14,150,100.92
5311,Production Alliance Group 300,150,150,4419,4,22,20,23,3,4,37,24.87,170,11,159,1,0,3,0,150,52
5311,Production Alliance Group 300,150,150,4422,20,36,21,24,3,12,37,28.03,315,-7,322,6,0,2,0,150,48.67
5311,Production Alliance Group 300,150,150,4018,7,27,22,20,-2,2,36,23.54,148,-18,166,16,0,11,0,150,55.5
5311,Production Alliance Group 300,150,150,4204,31,3,23,4,-19,1,36,10.37,307,25,282,89,0,119,15,150,79.02
5311,Production Alliance Group 300,150,150,4001,38,33,24,26,2,4,38,23.96,196,16,180,17,0,15,0,150,52.17
5311,Production Alliance Group 300,150,150,4144,30,32,25,25,0,13,35,25.66,187,-14,201,1,0,2,0,150,49.5
5311,Production Alliance Group 300,150,150,3894,26,28,26,21,-5,5,37,28.13,160,-24,184,7,0,3,0,150,41.83
5311,Production Alliance Group 300,150,150,4104,8,5,27,28,1,1,37,12.67,147,21,126,28,21,94,46,149,91.29
5311,Production Alliance Group 300,150,150,4225,28,20,28,32,4,12,36,24.82,146,-15,161,3,0,9,0,149,51.83
5311,Production Alliance Group 300,150,150,4004,34,31,29,29,0,19,37,30.2,141,-11,152,0,0,0,0,149,34
5311,Production Alliance Group 300,150,150,4257,36,30,30,27,-3,8,38,29.14,167,-28,195,1,0,3,0,149,34
5311,Production Alliance Group 300,150,150,4376,33,24,31,31,0,19,36,29.81,130,-34,164,0,0,0,0,149,33.17
5311,Production Alliance Group 300,150,150,3984,37,34,32,33,1,11,37,30.39,141,-6,147,6,0,4,0,149,35.5
5311,Production Alliance Group 300,150,150,4085,10,35,33,30,-3,2,37,26.67,153,6,147,24,2,34,0,149,57.55
5311,Production Alliance Group 300,150,150,4029,32,21,34,34,0,3,36,26.03,171,-12,183,9,0,10,0,149,41.33
5311,Production Alliance Group 300,150,150,3170,21,29,35,36,1,11,36,30.24,154,-9,163,6,0,3,0,148,34.33
5311,Production Alliance Group 300,150,150,4065,24,13,36,35,-1,5,37,21.96,127,-20,147,54,4,74,0,148,62.6
5311,Production Alliance Group 300,150,150,4316,27,37,37,37,0,5,38,34.52,61,-4,65,0,0,5,0,147,24.33
5311,Production Alliance Group 300,150,150,4103,12,38,38,38,0,9,38,36.61,27,-30,57,6,0,2,0,26,24.17
5312,Alsco Uniforms 300,200,200,4133,9,2,1,2,1,1,19,3.04,55,2,53,37,18,199,19,200,126.35
5312,Alsco Uniforms 300,200,200,34,2,13,2,3,1,1,26,5.17,69,-7,76,47,38,184,10,200,124.26
5312,Alsco Uniforms 300,200,200,4312,1,3,3,1,-2,1,24,2.37,54,-2,56,31,26,198,118,200,136.43
5312,Alsco Uniforms 300,200,200,454,11,1,4,4,0,1,28,5.91,76,20,56,34,9,186,4,200,111.62
5312,Alsco Uniforms 300,200,200,4123,5,7,5,6,1,1,27,9.56,73,16,57,53,4,173,2,200,97.09
5312,Alsco Uniforms 300,200,200,4092,7,16,6,8,2,1,25,7.37,65,26,39,35,31,175,45,200,113.6
5312,Alsco Uniforms 300,200,200,4327,13,6,7,5,-2,1,17,6.66,73,1,72,59,7,197,1,200,104.62
5312,Alsco Uniforms 300,200,200,4269,10,5,8,7,-1,2,18,6.91,75,-1,76,61,5,199,0,200,100.83
5312,Alsco Uniforms 300,200,200,4204,12,12,9,9,0,4,29,11.95,93,25,68,57,0,182,0,200,87.5
5312,Alsco Uniforms 300,200,200,4093,8,11,10,10,0,4,20,9.34,81,-11,92,68,1,199,0,200,89.6
5312,Alsco Uniforms 300,200,200,3914,6,14,11,12,1,5,38,13.46,89,18,71,57,1,178,0,200,83.27
5312,Alsco Uniforms 300,200,200,4104,3,8,12,11,-1,3,25,13.82,98,18,80,50,2,147,0,200,80.36
5312,Alsco Uniforms 300,200,200,4065,15,9,13,13,0,7,23,13.5,49,-13,62,35,0,163,0,199,76.5
5312,Alsco Uniforms 300,200,200,4018,24,18,14,15,1,8,24,16.17,67,0,67,23,1,89,0,199,74.6
5312,Alsco Uniforms 300,200,200,4313,17,20,15,14,-1,2,23,17.53,73,-13,86,19,0,65,0,199,70.17
5312,Alsco Uniforms 300,200,200,4187,26,22,16,16,0,4,26,20.1,71,5,66,5,0,2,0,199,62.83
5312,Alsco Uniforms 300,200,200,4441,14,10,17,17,0,3,23,10.62,74,-4,78,54,4,144,0,199,89.4
5312,Alsco Uniforms 300,200,200,4225,32,21,18,18,0,12,32,21.21,71,14,57,1,0,2,0,199,59.17
5312,Alsco Uniforms 300,200,200,4301,23,19,19,20,1,1,24,19.39,73,-6,79,12,0,19,1,198,64.27
5312,Alsco Uniforms 300,200,200,4388,22,23,20,19,-1,5,25,20.21,63,-3,66,9,0,16,0,198,60.5
5312,Alsco Uniforms 300,200,200,4085,19,4,21,22,1,2,30,14.5,117,9,108,64,16,110,0,198,82.93
5312,Alsco Uniforms 300,200,200,4038,4,17,22,21,-1,2,31,15.69,68,-5,73,40,2,105,0,198,74.2
5312,Alsco Uniforms 300,200,200,4191,21,15,23,24,1,8,29,20.78,77,-12,89,8,5,20,0,198,61.67
5312,Alsco Uniforms 300,200,200,3884,18,25,24,25,1,9,32,20.57,72,6,66,7,0,25,0,197,62.5
5312,Alsco Uniforms 300,200,200,595,25,27,25,23,-2,18,33,25.62,56,-9,65,0,0,0,0,197,47
5312,Alsco Uniforms 300,200,200,4422,16,24,26,29,3,10,34,24.31,43,-19,62,4,0,21,0,197,52
5312,Alsco Uniforms 300,200,200,4029,36,28,27,27,0,26,37,29.62,45,8,37,0,1,0,0,197,43.44
5312,Alsco Uniforms 300,200,200,4257,29,26,28,26,-2,11,35,26.67,65,-5,70,2,0,1,0,197,43.67
5312,Alsco Uniforms 300,200,200,3894,35,29,29,28,-1,23,35,28.42,56,-1,57,0,1,0,0,197,41.27
5312,Alsco Uniforms 300,200,200,4106,27,32,30,31,1,21,36,30.82,62,-6,68,0,0,0,0,197,39.5
5312,Alsco Uniforms 300,200,200,4213,31,33,31,33,2,19,37,31.89,55,-6,61,0,0,0,0,196,34
5312,Alsco Uniforms 300,200,200,4103,34,34,32,32,0,26,36,32.21,51,2,49,0,0,0,0,196,38.83
5312,Alsco Uniforms 300,200,200,4144,33,31,33,34,1,20,38,31.96,56,3,53,0,0,0,0,196,38.67
5312,Alsco Uniforms 300,200,200,4254,38,35,34,35,1,30,38,35.16,20,-2,22,0,0,0,0,194,28.17
5312,Alsco Uniforms 300,200,200,4376,30,30,35,30,-5,24,37,32.02,32,-21,53,0,0,0,0,192,29.33
5312,Alsco Uniforms 300,200,200,4142,28,36,36,36,0,28,38,36.47,5,-6,11,0,1,0,0,187,24.94
5312,Alsco Uniforms 300,200,200,4419,20,37,37,37,0,15,37,32.82,16,-19,35,0,0,1,0,186,44.67
5312,Alsco Uniforms 300,200,200,4004,37,38,38,38,0,27,38,37.03,8,-2,10,0,0,0,0,156,25.17
5313,United Rentals 200,200,200,4441,11,4,1,1,0,1,24,3.97,72,32,40,44,41,190,92,200,148.56
5313,United Rentals 200,200,200,3952,12,8,2,7,5,2,24,9.63,58,4,54,45,7,189,0,200,101.57
5313,United Rentals 200,200,200,4204,5,9,3,21,18,2,33,12.18,105,58,47,48,3,147,0,200,97.79
5313,United Rentals 200,200,200,4269,10,5,4,5,1,4,26,8.98,85,26,59,58,1,169,0,200,106.65
5313,United Rentals 200,200,200,4312,6,11,5,6,1,1,26,9.84,95,14,81,53,3,167,2,200,94.63
5313,United Rentals 200,200,200,4092,4,13,6,11,5,1,37,7.04,65,-17,82,47,17,182,19,200,116.36
5313,United Rentals 200,200,200,4133,8,1,7,4,-3,1,21,5.21,41,1,40,36,5,197,22,200,115.82
5313,United Rentals 200,200,200,4123,7,26,8,3,-5,3,36,12.25,68,22,46,40,1,160,0,200,87.82
5313,United Rentals 200,200,200,454,38,3,9,2,-7,1,38,7.87,88,35,53,47,8,169,3,200,107.03
5313,United Rentals 200,200,200,4093,3,2,10,8,-2,1,25,8.65,78,17,61,58,0,184,0,200,97.33
5313,United Rentals 200,200,200,4327,14,6,11,12,1,1,23,8.08,62,11,51,56,5,197,4,200,95.76
5313,United Rentals 200,200,200,4104,1,10,12,9,-3,1,27,9.45,69,12,57,35,16,165,38,200,101.73
5313,United Rentals 200,200,200,4038,17,17,13,14,1,9,37,18.71,107,9,98,40,0,69,0,200,73.83
5313,United Rentals 200,200,200,4301,25,30,14,25,11,2,35,22.69,81,9,72,9,0,26,0,200,63.5
5313,United Rentals 200,200,200,3914,37,16,15,10,-5,7,38,17.66,107,1,106,56,0,101,0,200,71.67
5313,United Rentals 200,200,200,3884,9,19,16,15,-1,9,33,19.83,75,-3,78,9,0,40,0,200,68.83
5313,United Rentals 200,200,200,4187,18,12,17,13,-4,8,34,16.69,98,0,98,44,0,106,0,200,74
5313,United Rentals 200,200,200,4419,15,18,18,18,0,1,30,19.36,74,-5,79,3,0,12,0,200,64.5
5313,United Rentals 200,200,200,4029,19,22,19,16,-3,10,31,21.69,63,-3,66,5,0,4,0,200,61.17
5313,United Rentals 200,200,200,595,27,32,20,27,7,3,34,23.49,70,-7,77,4,0,27,0,200,56.33
5313,United Rentals 200,200,200,4106,20,20,21,20,-1,10,37,22.19,72,-12,84,1,0,13,0,200,61
5313,United Rentals 200,200,200,4018,16,15,22,29,7,3,34,16.42,73,-9,82,25,0,63,0,200,69.17
5313,United Rentals 200,200,200,4085,21,14,23,17,-6,5,24,13.08,81,-5,86,56,3,162,0,200,74.29
5313,United Rentals 200,200,200,4433,36,31,24,19,-5,14,37,27.82,97,14,83,3,0,2,0,200,46.83
5313,United Rentals 200,200,200,4388,22,29,25,22,-3,9,36,25.45,57,13,44,1,0,9,0,200,53.17
5313,United Rentals 200,200,200,4004,33,27,26,24,-2,14,36,30.51,56,-8,64,0,0,1,0,200,38.83
5313,United Rentals 200,200,200,4449,23,36,27,30,3,10,37,30.6,59,8,51,0,0,2,0,200,43.33
5313,United Rentals 200,200,200,4257,32,33,28,28,0,4,34,25.69,70,-27,97,4,0,13,0,200,48
5313,United Rentals 200,200,200,4144,28,35,29,23,-6,7,36,27.45,73,-16,89,1,0,3,0,200,44.67
5313,United Rentals 200,200,200,4254,34,24,30,26,-4,23,38,33,48,-19,67,0,0,0,0,200,32
5313,United Rentals 200,200,200,4313,24,21,31,31,0,10,36,28.11,51,-39,90,3,0,3,0,200,41.67
5313,United Rentals 200,200,200,4142,30,23,32,32,0,18,38,31.48,40,-29,69,0,0,0,0,200,34.5
5313,United Rentals 200,200,200,3894,31,34,33,35,2,23,37,34.79,31,-4,35,0,0,0,0,200,28.83
5313,United Rentals 200,200,200,4191,13,7,34,34,0,6,35,16.3,54,-9,63,24,0,83,0,199,58.83
5313,United Rentals 200,200,200,4376,35,25,35,33,-2,15,37,32.1,46,-52,98,0,0,6,0,192,28.83
5313,United Rentals 200,200,200,34,2,28,36,36,0,1,30,13.16,75,26,49,40,9,136,20,178,74.12
5313,United Rentals 200,200,200,4103,26,37,37,37,0,5,37,31.48,45,-45,90,0,0,3,0,137,34.67
5313,United Rentals 200,200,200,4256,29,38,38,38,0,29,38,37.89,6,-1,7,0,0,0,0,99,23.5
5314,RAPTOR King of Tough 250,163,163,4133,3,8,1,1,0,1,18,4.29,53,13,40,39,4,153,103,163,141.29
5314,RAPTOR King of Tough 250,163,163,4093,11,17,2,8,6,2,28,10.26,104,12,92,72,3,131,0,163,106.84
5314,RAPTOR King of Tough 250,163,163,3952,4,14,3,6,3,3,29,8.09,78,-11,89,73,1,151,0,163,106.39
5314,RAPTOR King of Tough 250,163,163,3914,13,1,4,3,-1,1,23,7,142,39,103,102,6,149,5,163,118.02
5314,RAPTOR King of Tough 250,163,163,4269,5,2,5,2,-3,1,20,6.69,93,1,92,74,4,148,11,163,105.98
5314,RAPTOR King of Tough 250,163,163,4038,12,11,6,9,3,2,27,9.45,89,9,80,79,3,141,0,163,103.84
5314,RAPTOR King of Tough 250,163,163,4123,9,7,7,18,11,6,30,13.49,104,8,96,73,5,115,0,163,85.63
5314,RAPTOR King of Tough 250,163,163,4092,2,25,8,13,5,1,26,10.47,104,3,101,82,5,141,10,163,87.64
5314,RAPTOR King of Tough 250,163,163,4327,10,13,9,16,7,4,25,13.64,97,-14,111,73,2,115,0,163,80.62
5314,RAPTOR King of Tough 250,163,163,4172,18,18,10,7,-3,1,24,10.34,104,-12,116,88,0,146,5,163,94.45
5314,RAPTOR King of Tough 250,163,163,3884,14,6,11,12,1,2,24,9.23,107,13,94,82,2,140,0,163,94.12
5314,RAPTOR King of Tough 250,163,163,4104,8,9,12,10,-2,1,23,10.04,95,-6,101,74,1,140,0,163,84.56
5314,RAPTOR King of Tough 250,163,163,4144,29,16,13,19,6,13,33,20.82,51,9,42,1,3,2,0,163,69.01
5314,RAPTOR King of Tough 250,163,163,4301,15,5,14,5,-9,1,33,13.11,114,20,94,67,6,77,18,163,86.81
5314,RAPTOR King of Tough 250,163,163,595,23,10,15,11,-4,7,25,13.69,114,11,103,81,2,124,0,163,86.45
5314,RAPTOR King of Tough 250,163,163,4018,16,23,16,4,-12,4,31,18.73,106,16,90,34,9,27,0,163,72.86
5314,RAPTOR King of Tough 250,163,163,4441,1,20,17,17,0,1,25,17.17,60,-19,79,9,3,36,0,163,65.17
5314,RAPTOR King of Tough 250,163,163,4254,32,27,18,21,3,2,32,24.14,28,16,12,0,1,1,0,163,57.89
5314,RAPTOR King of Tough 250,163,163,4085,21,3,19,14,-5,1,36,12.19,96,-16,112,72,5,126,10,163,80.74
5314,RAPTOR King of Tough 250,163,163,4103,35,22,20,23,3,1,35,24.75,15,-3,18,0,1,5,1,163,50.23
5314,RAPTOR King of Tough 250,163,163,4204,7,4,21,26,5,1,28,12.71,64,-11,75,57,3,112,0,163,85.53
5314,RAPTOR King of Tough 250,163,163,4376,36,21,22,24,2,10,36,25.52,17,-18,35,3,0,6,0,163,51.67
5314,RAPTOR King of Tough 250,163,163,4029,24,26,23,22,-1,7,30,24.43,20,5,15,0,0,1,0,163,48.17
5314,RAPTOR King of Tough 250,163,163,4410,37,28,24,25,1,3,37,27.8,8,-7,15,0,2,1,0,163,44.12
5314,RAPTOR King of Tough 250,163,163,4313,27,12,25,15,-10,8,38,19.03,55,-19,74,38,1,53,0,163,61.73
5314,RAPTOR King of Tough 250,163,163,4388,26,24,26,27,1,20,37,26.82,9,-15,24,0,2,0,0,161,43.29
5314,RAPTOR King of Tough 250,163,163,4419,17,15,27,20,-7,5,31,18.87,79,1,78,27,5,35,0,154,65.14
5314,RAPTOR King of Tough 250,163,163,4312,6,19,28,28,0,2,29,14.07,73,-3,76,48,4,92,0,127,91.42
5314,RAPTOR King of Tough 250,163,163,34,19,29,29,29,0,4,29,22.41,36,-7,43,14,1,36,0,77,50.69
5314,RAPTOR King of Tough 250,163,163,4433,25,30,30,30,0,4,30,24.09,29,-19,48,16,0,36,0,69,46
5314,RAPTOR King of Tough 250,163,163,4409,30,31,31,31,0,13,32,28.48,23,11,12,0,0,2,0,43,45.5
5314,RAPTOR King of Tough 250,163,163,4106,22,32,32,32,0,18,32,30.2,8,0,8,0,0,0,0,33,38.5
5314,RAPTOR King of Tough 250,163,163,4187,20,33,33,33,0,14,20,30.28,12,4,8,6,0,3,0,26,42.83
5314,RAPTOR King of Tough 250,163,163,3894,31,34,34,34,0,27,32,33.69,7,3,4,0,0,0,0,11,34
5314,RAPTOR King of Tough 250,163,163,4191,28,35,35,35,0,20,31,34.24,8,-7,15,0,0,0,0,11,30.33
5314,RAPTOR King of Tough 250,163,163,4142,34,36,36,36,0,26,34,35.64,1,-6,7,0,0,0,0,11,29.67
5314,RAPTOR King of Tough 250,163,163,4004,33,37,37,37,0,33,34,36.98,1,-2,3,0,0,0,0,1,24.67
5314,RAPTOR King of Tough 250,163,163,4259,38,38,38,38,0,35,38,37.98,1,0,1,0,0,0,0,1,23.83
5315,Pit Boss 250 presented by USA Today,48,46,3774,1,14,1,1,0,1,31,6.06,53,0,53,20,14,39,28,46,149.17
5315,Pit Boss 250 presented by USA Today,48,46,4184,9,2,2,2,0,1,15,4.67,41,26,15,39,10,46,1,46,124.91
5315,Pit Boss 250 presented by USA Today,48,46,4368,3,6,3,3,0,2,16,5.23,34,13,21,34,3,45,0,46,117.39
5315,Pit Boss 250 presented by USA Today,48,46,4441,2,3,4,4,0,2,14,5.23,36,8,28,34,1,46,0,46,112.41
5315,Pit Boss 250 presented by USA Today,48,46,34,8,4,5,6,1,2,22,8.54,54,33,21,34,0,40,0,46,102.33
5315,Pit Boss 250 presented by USA Today,48,46,4093,11,21,6,7,1,6,32,12.69,49,11,38,25,1,33,0,46,96.91
5315,Pit Boss 250 presented by USA Today,48,46,4327,14,20,7,9,2,5,30,12.95,57,13,44,32,1,31,0,46,94.57
5315,Pit Boss 250 presented by USA Today,48,46,4123,15,19,8,8,0,4,36,17.54,41,-4,45,6,0,19,0,46,82
5315,Pit Boss 250 presented by USA Today,48,46,4204,4,1,9,11,2,1,24,5.69,38,7,31,25,3,42,16,46,105.76
5315,Pit Boss 250 presented by USA Today,48,46,4269,7,32,10,12,2,3,32,15.13,46,-15,61,14,0,29,0,46,86.17
5315,Pit Boss 250 presented by USA Today,48,46,4085,26,33,11,13,2,4,33,16.86,46,-26,72,19,0,27,0,46,83.83
5315,Pit Boss 250 presented by USA Today,48,46,4312,27,17,12,15,3,4,34,18.6,58,-7,65,13,0,18,0,46,72.67
5315,Pit Boss 250 presented by USA Today,48,46,3960,18,12,13,14,1,11,26,17.13,57,15,42,22,0,19,0,46,77.83
5315,Pit Boss 250 presented by USA Today,48,46,595,25,22,14,17,3,4,32,18.76,64,-1,65,3,0,7,0,46,72.33
5315,Pit Boss 250 presented by USA Today,48,46,4225,23,16,15,19,4,11,33,20.36,73,5,68,13,0,11,0,46,65.83
5315,Pit Boss 250 presented by USA Today,48,46,4301,29,18,16,18,2,10,31,19.39,50,8,42,4,0,8,0,46,62.17
5315,Pit Boss 250 presented by USA Today,48,46,4419,34,23,17,21,4,17,35,23.86,43,-2,45,0,0,0,0,46,54.33
5315,Pit Boss 250 presented by USA Today,48,46,4191,20,15,18,16,-2,7,32,17.69,62,-7,69,21,0,21,0,46,66.17
5315,Pit Boss 250 presented by USA Today,48,46,4433,22,13,19,24,5,11,26,17.58,47,-3,50,14,0,19,0,46,60.33
5315,Pit Boss 250 presented by USA Today,48,46,4029,32,24,20,23,3,20,33,25.47,38,-5,43,0,0,0,0,46,48.17
5315,Pit Boss 250 presented by USA Today,48,46,4018,21,10,21,10,-11,4,31,12.19,35,-12,47,23,0,38,0,46,73
5315,Pit Boss 250 presented by USA Today,48,46,4187,33,26,22,22,0,10,33,24.23,44,-8,52,0,0,2,0,46,50.83
5315,Pit Boss 250 presented by USA Today,48,46,3884,31,11,23,20,-3,1,32,19.91,61,5,56,12,0,12,0,46,55.17
5315,Pit Boss 250 presented by USA Today,48,46,40,13,27,24,27,3,1,38,21.6,51,-35,86,3,0,9,0,46,58.17
5315,Pit Boss 250 presented by USA Today,48,46,3894,36,28,25,26,1,23,36,28.28,43,12,31,0,0,0,0,46,41.67
5315,Pit Boss 250 presented by USA Today,48,46,4388,38,30,26,25,-1,23,38,29.47,33,11,22,0,0,0,0,46,38.5
5315,Pit Boss 250 presented by USA Today,48,46,4092,6,8,27,5,-22,2,27,8.91,42,-19,61,32,0,43,0,46,81.5
5315,Pit Boss 250 presented by USA Today,48,46,4213,24,25,28,28,0,13,33,23.5,44,12,32,6,0,4,0,46,52.33
5315,Pit Boss 250 presented by USA Today,48,46,4421,30,29,29,29,0,20,38,28.21,41,-1,42,0,0,0,0,46,36.17
5315,Pit Boss 250 presented by USA Today,48,46,4313,35,31,30,31,1,22,37,31.06,22,-3,25,0,0,0,0,46,35.67
5315,Pit Boss 250 presented by USA Today,48,46,3914,5,7,31,30,-1,1,31,15.56,34,-27,61,17,0,26,1,46,56
5315,Pit Boss 250 presented by USA Today,48,46,4104,10,5,32,32,0,2,32,18.39,47,6,41,27,0,23,0,45,69.67
5315,Pit Boss 250 presented by USA Today,48,46,4144,37,37,33,33,0,31,37,34.89,12,5,7,0,0,0,0,29,31.33
5315,Pit Boss 250 presented by USA Today,48,46,4038,28,9,34,34,0,8,30,23.36,35,26,9,7,0,14,0,27,59.67
5315,Pit Boss 250 presented by USA Today,48,46,4409,16,34,35,35,0,16,38,34.52,11,-6,17,0,0,0,0,23,27.83
