race_id,race_name,sch_laps,act_laps,driver_id,start_ps,mid_ps,ps,closing_ps,closing_laps_diff,best_ps,worst_ps,avg_ps,passes_gf,passing_diff,passed_gf,quality_passes,fast_laps,top15_laps,lead_laps,laps,rating
5348,Weather Guard Truck Race on Dirt,150,150,4326,27,20,17,17,0,7,27,16.77,73,10,63,21,0,50,0,150,65.17
5348,Weather Guard Truck Race on Dirt,150,150,4416,17,30,18,25,7,11,32,22.16,39,-8,47,15,0,34,0,150,72.17
5348,Weather Guard Truck Race on Dirt,150,150,4107,7,14,19,23,4,5,32,16.21,82,29,53,29,0,62,0,150,55.5
5348,Weather Guard Truck Race on Dirt,150,150,4373,19,8,20,15,-5,2,21,12.88,56,-14,70,28,0,80,0,150,68.33
5348,Weather Guard Truck Race on Dirt,150,150,4272,1,9,21,21,0,1,24,12.08,40,-10,50,25,0,94,0,150,85.5
5348,Weather Guard Truck Race on Dirt,150,150,4451,32,22,22,19,-3,17,35,24.16,40,-6,46,0,0,0,0,150,48.67
5348,Weather Guard Truck Race on Dirt,150,150,4205,5,3,23,24,1,3,25,9.61,48,5,43,46,0,130,0,150,80.33
5348,Weather Guard Truck Race on Dirt,150,150,214,30,26,24,22,-2,21,35,26.65,12,-13,25,0,0,0,0,150,42.83
5348,Weather Guard Truck Race on Dirt,150,150,3984,28,25,25,26,1,22,31,26.04,22,-10,32,0,0,0,0,148,47.17
5348,Weather Guard Truck Race on Dirt,150,150,4457,31,28,26,20,-6,18,32,25.01,33,-1,34,0,0,0,0,147,47.67
5348,Weather Guard Truck Race on Dirt,150,150,4344,35,31,27,27,0,18,35,27.85,21,-9,30,0,0,0,0,147,49.17
5348,Weather Guard Truck Race on Dirt,150,150,4295,16,11,28,28,0,9,29,19.19,53,-2,55,24,0,60,0,147,63.17
5348,Weather Guard Truck Race on Dirt,150,150,4439,33,32,29,29,0,22,33,30.09,16,1,15,0,0,0,0,117,38
5348,Weather Guard Truck Race on Dirt,150,150,4268,13,24,30,30,0,5,30,21.81,28,-12,40,18,0,46,0,96,76.67
5348,Weather Guard Truck Race on Dirt,150,150,3914,21,17,31,31,0,10,25,21.73,35,-9,44,24,0,63,0,85,68.83
5348,Weather Guard Truck Race on Dirt,150,150,4364,36,29,32,32,0,21,36,29.48,18,5,13,0,0,0,0,75,42
5348,Weather Guard Truck Race on Dirt,150,150,4296,23,33,33,33,0,23,36,32.66,6,-12,18,0,0,0,0,25,31.5
5348,Weather Guard Truck Race on Dirt,150,150,4406,9,34,34,34,0,9,34,33.52,8,7,1,0,0,0,0,8,27.83
5348,Weather Guard Truck Race on Dirt,150,150,4315,18,35,35,35,0,15,18,34.1,3,-2,5,3,0,2,0,7,27.67
5348,Weather Guard Truck Race on Dirt,150,150,4285,20,36,36,36,0,20,23,35.34,2,-4,6,0,0,0,0,7,26
5353,Buckle Up South Carolina 200,147,158,4268,4,2,1,1,0,1,4,1.58,7,4,3,7,33,158,82,158,145.64
5353,Buckle Up South Carolina 200,147,158,4205,6,8,2,7,5,2,14,6.42,21,7,14,19,2,158,0,158,110.14
5353,Buckle Up South Carolina 200,147,158,4342,11,17,3,4,1,2,27,13.81,22,-10,32,10,0,68,0,158,85.67
5353,Buckle Up South Carolina 200,147,158,4184,8,3,4,2,-2,1,8,3.04,12,9,3,11,19,158,7,158,120.44
5353,Buckle Up South Carolina 200,147,158,4326,18,4,5,14,9,4,25,10.27,53,31,22,35,17,136,0,158,99.98
