race_id,stage_number,position,vehicle_number,driver_id,full_name,stage_points
5315,1,9,18,4441,Sammy Smith #,2
5315,1,10,1,4327,Sam Mayer,1
5315,1,11,20,4092,John Hunter Nemechek,0
5315,1,12,00,4104,Cole Custer,0
5315,1,13,11,4093,Daniel Hemric,0
5315,1,14,25,4038,Brett Moffitt,0
5315,1,15,27,4018,Jeb Burton,0
5315,1,16,26,4191,Kaz Grala,0
5315,1,17,24,4433,Connor Mosack,0
5315,1,18,91,4213,Josh Bilicki,0
5315,1,19,16,4312,Chandler Smith #,0
5315,1,20,51,595,Jeremy Clements,0
5315,1,21,78,4301,Anthony Alfredo,0
5315,1,22,39,3884,Ryan Sieg,0
5315,1,23,92,4225,Alex Labbe,0
5315,1,24,88,3960,Miguel Paludo,0
5315,1,25,08,40,Aric Almirola(i),0
5315,1,26,02,4187,Kyle Weatherman,0
5315,1,27,31,4419,Parker Retzlaff #,0
5315,1,28,43,4029,Ryan Ellis,0
5315,1,29,21,4133,Austin Hill,0
5315,1,30,8,4123,Josh Berry,0
5315,1,31,53,4421,Brad Perez,0
5315,1,32,45,3894,Jeffrey Earnhardt,0
5315,1,33,38,4313,Joe Graf Jr.,0
5315,1,34,28,4388,Kyle Sieg,0
5315,1,35,50,4317,Preston Pardus,0
5315,1,36,44,4409,Sage Karam,0
5315,1,37,6,4144,Brennan Poole,0
5315,1,38,07,4326,Carson Hocevar(i),0
5315,2,1,2,4204,Sheldon Creed,10
5315,2,2,39,3884,Ryan Sieg,9
5315,2,3,20,4092,John Hunter Nemechek,8
5315,2,4,08,40,Aric Almirola(i),0
5315,2,5,8,4123,Josh Berry,6
5315,2,6,10,3774,AJ Allmendinger(i),0
5315,2,7,17,4184,William Byron(i),0
5315,2,8,19,4368,Ty Gibbs(i),0
5315,2,9,18,4441,Sammy Smith #,2
5315,2,10,27,4018,Jeb Burton,1
5315,2,11,9,4085,Brandon Jones,0
5315,2,12,48,3914,Parker Kligerman,0
5315,2,13,7,34,Justin Allgaier,0
5315,2,14,91,4213,Josh Bilicki,0
5315,2,15,26,4191,Kaz Grala,0
5315,2,16,11,4093,Daniel Hemric,0
5315,2,17,24,4433,Connor Mosack,0
5315,2,18,98,4269,Riley Herbst,0
5315,2,19,16,4312,Chandler Smith #,0
5315,2,20,88,3960,Miguel Paludo,0
5315,2,21,92,4225,Alex Labbe,0
5315,2,22,31,4419,Parker Retzlaff #,0
5315,2,23,51,595,Jeremy Clements,0
5315,2,24,53,4421,Brad Perez,0
5315,2,25,43,4029,Ryan Ellis,0
5315,2,26,45,3894,Jeffrey Earnhardt,0
5315,2,27,02,4187,Kyle Weatherman,0
5315,2,28,28,4388,Kyle Sieg,0
5315,2,29,1,4327,Sam Mayer,0
5315,2,30,78,4301,Anthony Alfredo,0
5315,2,31,00,4104,Cole Custer,0
5315,2,32,38,4313,Joe Graf Jr.,0
5315,2,33,25,4038,Brett Moffitt,0
5315,2,34,44,4409,Sage Karam,0
5315,2,35,6,4144,Brennan Poole,0
5315,2,36,50,4317,Preston Pardus,0
5315,2,37,21,4133,Austin Hill,0
5315,2,38,07,4326,Carson Hocevar(i),0
5316,1,1,16,4312,Chandler Smith #,10
5316,1,2,98,4269,Riley Herbst,9
5316,1,3,9,4085,Brandon Jones,8
5316,1,4,8,4123,Josh Berry,7
5316,1,5,00,4104,Cole Custer,6
5316,1,6,7,34,Justin Allgaier,5
5316,1,7,11,4093,Daniel Hemric,4
5316,1,8,2,4204,Sheldon Creed,3
5316,1,9,39,3884,Ryan Sieg,2
5316,1,10,1,4327,Sam Mayer,1
5316,1,11,48,3914,Parker Kligerman,0
5316,1,12,26,4191,Kaz Grala,0
5316,1,13,51,595,Jeremy Clements,0
5316,1,14,10,4297,Derek Kraus,0
5316,1,15,25,4038,Brett Moffitt,0
5316,1,16,43,4029,Ryan Ellis,0
5316,1,17,38,4408,Chris Hacker(i),0
5316,1,18,44,3894,Jeffrey Earnhardt,0
5316,1,19,27,4018,Jeb Burton,0
5316,1,20,21,4133,Austin Hill,0
5316,1,21,91,4225,Alex Labbe,0
5316,1,22,78,4301,Anthony Alfredo,0
5316,1,23,45,4449,Leland Honeyman,0
5316,1,24,24,4433,Connor Mosack,0
5316,1,25,35,4004,Joey Gase,0
5316,1,26,31,4419,Parker Retzlaff #,0
5316,1,27,02,4376,Blaine Perkins #,0
5316,1,28,28,4388,Kyle Sieg,0
5316,1,29,92,4106,Josh Williams,0
5316,1,30,4,4142,Garrett Smithley,0
5316,1,31,53,4254,Patrick Emerling,0
5316,1,32,20,4092,John Hunter Nemechek,0
5316,1,33,18,4441,Sammy Smith #,0
5316,1,34,6,4144,Brennan Poole,0
5316,1,35,07,4285,Stefan Parsons,0
5316,1,36,66,4432,Mason Maggio(i),0
5316,1,37,19,4313,Joe Graf Jr.,0
5316,1,38,08,4103,Gray Gaulding,0
5316,2,1,8,4123,Josh Berry,10
5316,2,2,9,4085,Brandon Jones,9
5316,2,3,98,4269,Riley Herbst,8
5316,2,4,16,4312,Chandler Smith #,7
5316,2,5,00,4104,Cole Custer,6
5316,2,6,26,4191,Kaz Grala,5
5316,2,7,20,4092,John Hunter Nemechek,4
5316,2,8,48,3914,Parker Kligerman,3
5316,2,9,7,34,Justin Allgaier,2
5316,2,10,2,4204,Sheldon Creed,1
5316,2,11,21,4133,Austin Hill,0
5316,2,12,10,4297,Derek Kraus,0
5316,2,13,43,4029,Ryan Ellis,0
5316,2,14,44,3894,Jeffrey Earnhardt,0
5316,2,15,91,4225,Alex Labbe,0
5316,2,16,51,595,Jeremy Clements,0
5316,2,17,38,4408,Chris Hacker(i),0
5316,2,18,27,4018,Jeb Burton,0
5316,2,19,28,4388,Kyle Sieg,0
5316,2,20,24,4433,Connor Mosack,0
5316,2,21,45,4449,Leland Honeyman,0
5316,2,22,25,4038,Brett Moffitt,0
5316,2,23,18,4441,Sammy Smith #,0
5316,2,24,02,4376,Blaine Perkins #,0
5316,2,25,53,4254,Patrick Emerling,0
5316,2,26,39,3884,Ryan Sieg,0
5316,2,27,11,4093,Daniel Hemric,0
5316,2,28,1,4327,Sam Mayer,0
5316,2,29,4,4142,Garrett Smithley,0
5316,2,30,31,4419,Parker Retzlaff #,0
5316,2,31,35,4004,Joey Gase,0
5316,2,32,07,4285,Stefan Parsons,0
5316,2,33,92,4106,Josh Williams,0
5316,2,34,66,4432,Mason Maggio(i),0
5316,2,35,6,4144,Brennan Poole,0
5316,2,36,08,4103,Gray Gaulding,0
5316,2,37,78,4301,Anthony Alfredo,0
5316,2,38,19,4313,Joe Graf Jr.,0
5317,1,1,20,4092,John Hunter Nemechek,10
5317,1,2,18,4441,Sammy Smith #,9
5317,1,3,00,4104,Cole Custer,8
5317,1,4,1,4327,Sam Mayer,7
5317,1,5,98,4269,Riley Herbst,6
5317,1,6,7,34,Justin Allgaier,5
5317,1,7,11,4093,Daniel Hemric,4
5317,1,8,16,4312,Chandler Smith #,3
5317,1,9,31,4419,Parker Retzlaff #,2
5317,1,10,9,4085,Brandon Jones,1
5317,1,11,19,3952,Ryan Truex,0
5317,1,12,39,3884,Ryan Sieg,0
5317,1,13,10,4297,Derek Kraus,0
5317,1,14,2,4204,Sheldon Creed,0
5317,1,15,26,4191,Kaz Grala,0
5317,1,16,21,4133,Austin Hill,0
5317,1,17,02,4376,Blaine Perkins #,0
5317,1,18,48,3914,Parker Kligerman,0
5317,1,19,8,4123,Josh Berry,0
5317,1,20,96,4187,Kyle Weatherman,0
5317,1,21,28,4388,Kyle Sieg,0
5317,1,22,53,4209,Matt Mills(i),0
5317,1,23,07,4256,Dawson Cram,0
5317,1,24,27,4018,Jeb Burton,0
5317,1,25,92,4106,Josh Williams,0
5317,1,26,44,3894,Jeffrey Earnhardt,0
5317,1,27,45,4449,Leland Honeyman,0
5317,1,28,24,4433,Connor Mosack,0
5317,1,29,51,595,Jeremy Clements,0
5317,1,30,91,4225,Alex Labbe,0
5317,1,31,78,4301,Anthony Alfredo,0
5317,1,32,25,4038,Brett Moffitt,0
5317,1,33,08,4103,Gray Gaulding,0
5317,1,34,43,4029,Ryan Ellis,0
5317,1,35,35,4254,Patrick Emerling,0
5317,1,36,74,4427,Kaden Honeycutt(i),0
5317,1,37,38,4313,Joe Graf Jr.,0
5317,1,38,6,4144,Brennan Poole,0
5317,2,1,20,4092,John Hunter Nemechek,10
5317,2,2,8,4123,Josh Berry,9
5317,2,3,00,4104,Cole Custer,8
5317,2,4,18,4441,Sammy Smith #,7
5317,2,5,11,4093,Daniel Hemric,6
5317,2,6,9,4085,Brandon Jones,5
5317,2,7,19,3952,Ryan Truex,4
5317,2,8,98,4269,Riley Herbst,3
5317,2,9,16,4312,Chandler Smith #,2
5317,2,10,10,4297,Derek Kraus,1
5317,2,11,31,4419,Parker Retzlaff #,0
5317,2,12,21,4133,Austin Hill,0
5317,2,13,1,4327,Sam Mayer,0
5317,2,14,2,4204,Sheldon Creed,0
5317,2,15,7,34,Justin Allgaier,0
5317,2,16,26,4191,Kaz Grala,0
5317,2,17,27,4018,Jeb Burton,0
5317,2,18,02,4376,Blaine Perkins #,0
5317,2,19,39,3884,Ryan Sieg,0
5317,2,20,24,4433,Connor Mosack,0
5317,2,21,28,4388,Kyle Sieg,0
5317,2,22,44,3894,Jeffrey Earnhardt,0
5317,2,23,07,4256,Dawson Cram,0
5317,2,24,91,4225,Alex Labbe,0
5317,2,25,51,595,Jeremy Clements,0
5317,2,26,96,4187,Kyle Weatherman,0
5317,2,27,53,4209,Matt Mills(i),0
5317,2,28,48,3914,Parker Kligerman,0
5317,2,29,78,4301,Anthony Alfredo,0
5317,2,30,45,4449,Leland Honeyman,0
5317,2,31,25,4038,Brett Moffitt,0
5317,2,32,92,4106,Josh Williams,0
5317,2,33,08,4103,Gray Gaulding,0
5317,2,34,43,4029,Ryan Ellis,0
5317,2,35,38,4313,Joe Graf Jr.,0
5317,2,36,35,4254,Patrick Emerling,0
